opportunity_id,order_id,opportunity_name,stage,probability,amount,created_date,close_date,lead_source,type,fiscal_quarter,expected_revenue
OPP_040927,d0de72392c1a034c264637f605c1311a,Deal d0de7239,Closed Won,1.0,27.77,2025-06-19,2025-06-26,Paid Search,New Business,Q4 2017,27.77
OPP_040928,b64f09a4cf903c5767f9f537158c24ee,Deal b64f09a4,Closed Won,1.0,105.37,2025-06-14,2025-06-26,Referral,New Business,Q4 2017,105.37
OPP_040929,e47bfd40dd32463a27120cccaaf5aad9,Deal e47bfd40,Closed Won,1.0,149.69,2025-06-21,2025-06-26,Web,New Business,Q4 2017,149.69
OPP_040930,1b0ca0c3b2421d7ffde52594b571c020,Deal 1b0ca0c3,Closed Won,1.0,116.94,2025-06-23,2025-06-26,Paid Search,New Business,Q4 2017,116.94
OPP_040931,cbb8697212a65198772c9406834180f8,Deal cbb86972,Closed Won,1.0,64.1,2025-06-17,2025-06-26,Social Media,New Business,Q4 2017,64.1
OPP_040932,1c0d773f74bac71f5ea5374fff052392,Deal 1c0d773f,Closed Won,1.0,35.0,2025-06-18,2025-06-26,Email,New Business,Q4 2017,35.0
OPP_040933,b47fa5a498bfce5bc5658eda28570768,Deal b47fa5a4,Closed Won,1.0,167.96,2025-06-23,2025-06-26,Referral,New Business,Q4 2017,167.96
OPP_040934,84436e09e2da8d549e06fa56fa0b74e0,Deal 84436e09,Closed Won,1.0,78.7,2025-06-23,2025-06-26,Paid Search,New Business,Q4 2017,78.7
OPP_040935,4b07e96261a6c3f0dd713dd75a1d0658,Deal 4b07e962,Closed Won,1.0,238.54,2025-06-18,2025-06-26,Web,New Business,Q4 2017,238.54
OPP_040936,67a2acb0fc862ad9d5ad0d2548966d5f,Deal 67a2acb0,Closed Won,1.0,212.03,2025-06-21,2025-06-26,Direct,New Business,Q4 2017,212.03
OPP_040937,ba4ab82dfc39b245d6688ce6e5d75d1f,Deal ba4ab82d,Closed Won,1.0,562.52,2025-06-20,2025-06-26,Direct,New Business,Q4 2017,562.52
OPP_040938,fc373604aed2464ded6a10235309ed93,Deal fc373604,Closed Won,1.0,87.7,2025-06-17,2025-06-26,Web,New Business,Q4 2017,87.7
OPP_040939,afd363f0f987b7f9bf8e2e1b3cb543dd,Deal afd363f0,Closed Won,1.0,74.0,2025-06-13,2025-06-26,Web,New Business,Q4 2017,74.0
OPP_040940,10f727ff394decc79ce4fe9d02d3528e,Deal 10f727ff,Closed Won,1.0,68.89,2025-06-21,2025-06-26,Referral,New Business,Q4 2017,68.89
OPP_040941,a97c3c176ba255c62bb5400d42d47e96,Deal a97c3c17,Closed Won,1.0,72.7,2025-06-20,2025-06-26,Paid Search,New Business,Q4 2017,72.7
OPP_040942,bf364cd2c5add23232b095630312a3c2,Deal bf364cd2,Closed Won,1.0,234.46,2025-06-15,2025-06-26,Web,New Business,Q4 2017,234.46
OPP_040943,17fbfab064eabf65283e3987776af914,Deal 17fbfab0,Closed Won,1.0,41.75,2025-06-21,2025-06-26,Web,New Business,Q4 2017,41.75
OPP_040944,96f5dfe006638550afa4d6390fc074c1,Deal 96f5dfe0,Closed Won,1.0,176.16,2025-06-21,2025-06-26,Web,New Business,Q4 2017,176.16
OPP_040945,febc913d8a07693e87fe06bdd4afb232,Deal febc913d,Closed Won,1.0,158.22,2025-06-20,2025-06-26,Web,New Business,Q4 2017,158.22
OPP_040946,18ffbbb8c91cb6fbacf944eea0d51552,Deal 18ffbbb8,Closed Won,1.0,195.36,2025-06-16,2025-06-26,Web,New Business,Q4 2017,195.36
OPP_040947,03708181cb41c558287d1feff6df5cb6,Deal 03708181,Closed Won,1.0,196.81,2025-06-15,2025-06-26,Email,New Business,Q4 2017,196.81
OPP_040948,683bf306149bb869980b68d48a1bd6ab,Deal 683bf306,Closed Won,1.0,38.58,2025-06-21,2025-06-26,Paid Search,New Business,Q4 2017,38.58
OPP_040949,dfd167dbbee0457152ea56ac9442f945,Deal dfd167db,Closed Won,1.0,111.32,2025-06-18,2025-06-26,Email,New Business,Q4 2017,111.32
OPP_040950,ec00b687490dbcd07e98596ae801b8cb,Deal ec00b687,Closed Won,1.0,79.94,2025-06-22,2025-06-26,Web,New Business,Q4 2017,79.94
OPP_040951,47f94daa7c25c51ecaab4744c6025f2d,Deal 47f94daa,Closed Won,1.0,44.1,2025-06-25,2025-06-26,Social Media,New Business,Q4 2017,44.1
OPP_040952,5f580ea84de3f42cce60c69c8db9bdc6,Deal 5f580ea8,Closed Won,1.0,27.15,2025-06-19,2025-06-26,Paid Search,New Business,Q4 2017,27.15
OPP_040953,408c34813cf30f96dc67726e1b5e78e2,Deal 408c3481,Closed Won,1.0,180.77,2025-06-25,2025-06-26,Direct,New Business,Q4 2017,180.77
OPP_040954,f5eda0ded77c1293b04c953138c8331d,Deal f5eda0de,Closed Won,1.0,143.83,2025-06-23,2025-06-26,Web,New Business,Q4 2017,143.83
OPP_040955,958dd45b8baadaaa443efaee016cc145,Deal 958dd45b,Closed Won,1.0,54.36,2025-06-26,2025-06-26,Paid Search,New Business,Q4 2017,54.36
OPP_040956,bd6e00529da9ca228af97220e4ca308e,Deal bd6e0052,Closed Won,1.0,245.27,2025-06-17,2025-06-26,Email,New Business,Q4 2017,245.27
OPP_040957,135a10bfc997f41bdc3ce54ba8664ae5,Deal 135a10bf,Closed Won,1.0,131.26,2025-06-17,2025-06-26,Web,New Business,Q4 2017,131.26
OPP_040958,0ba01684638233b0955369c3ccbdb414,Deal 0ba01684,Closed Won,1.0,149.29,2025-06-17,2025-06-26,Web,New Business,Q4 2017,149.29
OPP_040959,c3e4094adfa71210e702f8e3f90b5569,Deal c3e4094a,Closed Won,1.0,210.68,2025-06-14,2025-06-26,Email,New Business,Q4 2017,210.68
OPP_040960,0261459497a63d27d6f197c00f2402d3,Deal 02614594,Closed Won,1.0,96.8,2025-06-16,2025-06-26,Social Media,New Business,Q4 2017,96.8
OPP_040961,6f102b48a7f2f95443550bc4021439e3,Deal 6f102b48,Closed Won,1.0,178.26,2025-06-19,2025-06-26,Social Media,New Business,Q4 2017,178.26
OPP_040962,79e2f7d45aa63a71363003bd1e16f081,Deal 79e2f7d4,Closed Won,1.0,85.24,2025-06-23,2025-06-26,Social Media,New Business,Q4 2017,85.24
OPP_040963,4db75bd1ea5ff7061d7e6d7e76328073,Deal 4db75bd1,Closed Won,1.0,36.62,2025-06-14,2025-06-26,Social Media,New Business,Q4 2017,36.62
OPP_040964,a6550e6c4d9f43e105efa45bec3bc70c,Deal a6550e6c,Closed Won,1.0,99.34,2025-06-22,2025-06-26,Direct,New Business,Q4 2017,99.34
OPP_040965,8f28f1dcfe373e3adad096ae2108087f,Deal 8f28f1dc,Closed Won,1.0,85.23,2025-06-23,2025-06-26,Web,New Business,Q4 2017,85.23
OPP_040966,c34669131c7b65bd32282de48c9d4112,Deal c3466913,Closed Won,1.0,112.12,2025-06-14,2025-06-26,Email,New Business,Q4 2017,112.12
OPP_040967,d1f25210559c9ba865652af5e11d6acf,Deal d1f25210,Closed Won,1.0,50.69,2025-06-19,2025-06-26,Web,New Business,Q4 2017,50.69
OPP_040968,6c5ded71cfa7471ced232b2cee03ff8c,Deal 6c5ded71,Closed Won,1.0,44.08,2025-06-20,2025-06-26,Web,New Business,Q4 2017,44.08
OPP_040969,a380f666b6f5f63175077284df9e7237,Deal a380f666,Closed Won,1.0,75.16,2025-06-22,2025-06-26,Email,New Business,Q4 2017,75.16
OPP_040970,0830fb3429c4807bd185a32fe5241b8a,Deal 0830fb34,Closed Won,1.0,61.43,2025-06-19,2025-06-26,Referral,New Business,Q4 2017,61.43
OPP_040971,9bdb93ca8e16e9436136b6ed68b6d507,Deal 9bdb93ca,Closed Won,1.0,143.15,2025-06-19,2025-06-26,Referral,New Business,Q4 2017,143.15
OPP_040972,101112c9a9084c756f17fd3951dd02a7,Deal 101112c9,Closed Won,1.0,153.2,2025-06-13,2025-06-26,Email,New Business,Q4 2017,153.2
OPP_040973,09115b2d7c4d9d65a35b13be42e668e7,Deal 09115b2d,Closed Won,1.0,117.85,2025-06-23,2025-06-26,Email,New Business,Q4 2017,117.85
OPP_040974,16ab8ecb99315867f046f225b832649e,Deal 16ab8ecb,Closed Won,1.0,234.46,2025-06-20,2025-06-26,Direct,New Business,Q4 2017,234.46
OPP_040975,24a6cba94937d6908dec93e82249d67e,Deal 24a6cba9,Closed Won,1.0,427.54,2025-06-13,2025-06-26,Web,New Business,Q4 2017,427.54
OPP_040976,2ed75ffbf396fcdc6341f17d1a16ef5d,Deal 2ed75ffb,Closed Won,1.0,88.37,2025-06-24,2025-06-26,Web,New Business,Q4 2017,88.37
OPP_040977,1a4fe7b4e0810e3c234a4e39775b6d53,Deal 1a4fe7b4,Closed Won,1.0,31.66,2025-06-21,2025-06-26,Email,New Business,Q4 2017,31.66
OPP_040978,db88c73b909a8dedc34e77d84f2ec323,Deal db88c73b,Closed Won,1.0,238.69,2025-06-16,2025-06-26,Social Media,New Business,Q4 2017,238.69
OPP_040979,4ce789d7705c17767436b6931e654637,Deal 4ce789d7,Closed Won,1.0,43.71,2025-06-21,2025-06-26,Referral,New Business,Q4 2017,43.71
OPP_040980,a2c59c47f95c0845b1c8a7f994d91975,Deal a2c59c47,Closed Won,1.0,456.83,2025-06-17,2025-06-26,Paid Search,New Business,Q4 2017,456.83
OPP_040981,38d1046513a150583e3f00f86212d3c9,Deal 38d10465,Closed Won,1.0,96.22,2025-06-16,2025-06-26,Email,New Business,Q4 2017,96.22
OPP_040982,b0fea5446bb8ef92a53f062f4851be03,Deal b0fea544,Closed Won,1.0,32.0,2025-06-22,2025-06-26,Referral,New Business,Q4 2017,32.0
OPP_040983,29ddd4014e51ef7b17ec133956f557f2,Deal 29ddd401,Closed Won,1.0,95.28,2025-06-20,2025-06-26,Direct,New Business,Q4 2017,95.28
OPP_040984,59bc7868dd1001b0e0affabebe64b67c,Deal 59bc7868,Closed Won,1.0,226.85,2025-06-26,2025-06-26,Direct,New Business,Q4 2017,226.85
OPP_040985,58f78889d519f0f0e53677426ce13bb2,Deal 58f78889,Closed Won,1.0,634.83,2025-06-13,2025-06-26,Web,New Business,Q4 2017,634.83
OPP_040986,6768cb78210385f2578f95a1329fe903,Deal 6768cb78,Closed Won,1.0,49.09,2025-06-25,2025-06-26,Web,New Business,Q4 2017,49.09
OPP_040987,5510961b19757530245aca63bf486893,Deal 5510961b,Closed Won,1.0,55.0,2025-06-13,2025-06-26,Direct,New Business,Q4 2017,55.0
OPP_040988,69eda667e556fbf004a1c26468e91d35,Deal 69eda667,Closed Won,1.0,56.5,2025-06-16,2025-06-26,Web,New Business,Q4 2017,56.5
OPP_040989,bae57c09bbe07561fcbfefd604dafba8,Deal bae57c09,Closed Won,1.0,226.72,2025-06-14,2025-06-26,Social Media,New Business,Q4 2017,226.72
OPP_040990,d574338f566ca28dd67820f48ec1f1d8,Deal d574338f,Closed Won,1.0,278.22,2025-06-21,2025-06-26,Direct,New Business,Q4 2017,278.22
OPP_040991,077743f9ba8964fff85ace5b958e5284,Deal 077743f9,Closed Won,1.0,137.89,2025-06-15,2025-06-26,Paid Search,New Business,Q4 2017,137.89
OPP_040992,25eac842862525f18a083c6edf1929a3,Deal 25eac842,Closed Won,1.0,1783.7,2025-06-13,2025-06-26,Web,New Business,Q4 2017,1783.7
OPP_040993,fe51b7fac3bea42115fa1c3b8973cba7,Deal fe51b7fa,Closed Won,1.0,44.38,2025-06-24,2025-06-26,Web,New Business,Q4 2017,44.38
OPP_040994,5f3d74501be6759a29c874abc7442048,Deal 5f3d7450,Closed Won,1.0,127.02,2025-06-25,2025-06-26,Web,New Business,Q4 2017,127.02
OPP_040995,3bdebe4ea3f450a5d8f6c50f1771c9ef,Deal 3bdebe4e,Closed Won,1.0,140.08,2025-06-21,2025-06-26,Direct,New Business,Q4 2017,140.08
OPP_040996,f3d6f3b9a369c62beee0dcee5584f442,Deal f3d6f3b9,Closed Won,1.0,105.87,2025-06-22,2025-06-26,Paid Search,New Business,Q4 2017,105.87
OPP_040997,f1724bba252ecf9cd468ae63c9a6adb0,Deal f1724bba,Closed Won,1.0,35.0,2025-06-14,2025-06-26,Web,New Business,Q4 2017,35.0
OPP_040998,aacae4c4d40057cea2f361c684f21c59,Deal aacae4c4,Closed Won,1.0,105.3,2025-06-23,2025-06-26,Direct,New Business,Q4 2017,105.3
OPP_040999,285a3c7a6402c8e223408f249e3a8017,Deal 285a3c7a,Closed Won,1.0,252.35,2025-06-25,2025-06-26,Web,New Business,Q4 2017,252.35
OPP_041000,0b05441635d9a251f9865b985bf985de,Deal 0b054416,Closed Won,1.0,260.36,2025-06-19,2025-06-26,Web,New Business,Q4 2017,260.36
OPP_041001,982c14be246edd28bd7242b39eac563b,Deal 982c14be,Closed Won,1.0,140.73,2025-06-26,2025-06-26,Paid Search,New Business,Q4 2017,140.73
OPP_041002,2f1722b42c42fe13229264df753dfbfd,Deal 2f1722b4,Closed Won,1.0,176.33,2025-06-23,2025-06-26,Paid Search,New Business,Q4 2017,176.33
OPP_041003,f6ac0ce30d1405684969749ebc798f94,Deal f6ac0ce3,Closed Won,1.0,113.56,2025-06-24,2025-06-26,Web,New Business,Q4 2017,113.56
OPP_041004,01ec6affa239058ac384542eb9f6920c,Deal 01ec6aff,Closed Won,1.0,133.12,2025-06-22,2025-06-26,Social Media,New Business,Q4 2017,133.12
OPP_041005,1436cba3294812a22fe0868db7581b68,Deal 1436cba3,Closed Won,1.0,36.62,2025-06-20,2025-06-26,Paid Search,New Business,Q4 2017,36.62
OPP_041006,3704d17afc13e380638fecad7d62950b,Deal 3704d17a,Closed Won,1.0,87.98,2025-06-14,2025-06-26,Web,New Business,Q4 2017,87.98
OPP_041007,80e86c7e6fc52912703025d155635dee,Deal 80e86c7e,Closed Won,1.0,135.49,2025-06-17,2025-06-26,Paid Search,New Business,Q4 2017,135.49
OPP_041008,fa96c5866627abf8d7c8e2e371eb2504,Deal fa96c586,Closed Won,1.0,182.36,2025-06-24,2025-06-26,Paid Search,New Business,Q4 2017,182.36
OPP_041009,46b7b64f475329c65fb18b99c7fb373b,Deal 46b7b64f,Closed Won,1.0,76.66,2025-06-22,2025-06-26,Social Media,New Business,Q4 2017,76.66
OPP_041010,edcba1bf22c77c87ed44ca2402d92efa,Deal edcba1bf,Closed Won,1.0,62.5,2025-06-19,2025-06-26,Email,New Business,Q4 2017,62.5
OPP_041011,6eac1dab00b500f0d065b243b657d0b0,Deal 6eac1dab,Closed Won,1.0,615.85,2025-06-17,2025-06-26,Referral,New Business,Q4 2017,615.85
OPP_041012,e2244e42c2d85b8e677c622dea93cd78,Deal e2244e42,Closed Won,1.0,204.84,2025-06-24,2025-06-26,Direct,New Business,Q4 2017,204.84
OPP_041013,b98b6a399680185770871d01209d3f7a,Deal b98b6a39,Closed Won,1.0,126.72,2025-06-20,2025-06-26,Web,New Business,Q4 2017,126.72
OPP_041014,8b308e477ac0136cd944e507c62edace,Deal 8b308e47,Closed Won,1.0,124.46,2025-06-13,2025-06-26,Paid Search,New Business,Q4 2017,124.46
OPP_041015,ebd89760480302a8f05581858df06406,Deal ebd89760,Closed Won,1.0,138.89,2025-06-17,2025-06-26,Social Media,New Business,Q4 2017,138.89
OPP_041016,b1501234c007ae50246518bde6945cf6,Deal b1501234,Closed Won,1.0,548.03,2025-06-15,2025-06-26,Social Media,New Business,Q4 2017,548.03
OPP_041017,8a86aed13f75de6f6db042ac9465e231,Deal 8a86aed1,Closed Won,1.0,40.85,2025-06-23,2025-06-26,Social Media,New Business,Q4 2017,40.85
OPP_041018,ea967d0366237c813c6b152725ad11da,Deal ea967d03,Closed Won,1.0,211.12,2025-06-17,2025-06-26,Paid Search,New Business,Q4 2017,211.12
OPP_041019,34801c59d6ec5c5e89bfefb6ebef314d,Deal 34801c59,Closed Won,1.0,29.0,2025-06-23,2025-06-26,Email,New Business,Q4 2017,29.0
OPP_041020,60d7b5480cf32dcb95bbd0155f6c6e36,Deal 60d7b548,Closed Won,1.0,160.51,2025-06-22,2025-06-26,Email,New Business,Q4 2017,160.51
OPP_041021,62c57504fe094246c5feb3cbc8692aab,Deal 62c57504,Closed Won,1.0,110.42,2025-06-17,2025-06-26,Web,New Business,Q4 2017,110.42
OPP_041022,7a7d015aba4cb837644d24afa509ab3a,Deal 7a7d015a,Closed Won,1.0,129.2,2025-06-20,2025-06-26,Web,New Business,Q4 2017,129.2
OPP_041023,bf2c58d30170e4cbd5153bacabc31d24,Deal bf2c58d3,Closed Won,1.0,171.27,2025-06-20,2025-06-26,Web,New Business,Q4 2017,171.27
OPP_041024,5850f6bb95a78cd0fd9641e0453a740b,Deal 5850f6bb,Closed Won,1.0,141.23,2025-06-13,2025-06-26,Paid Search,New Business,Q4 2017,141.23
OPP_041025,2bed7602716232f428dd9a52fb9bd809,Deal 2bed7602,Closed Won,1.0,72.14,2025-06-26,2025-06-26,Web,New Business,Q4 2017,72.14
OPP_041026,86af1e4b328bff98d4fc63ca4ce8e94f,Deal 86af1e4b,Closed Won,1.0,200.35,2025-06-15,2025-06-26,Web,New Business,Q4 2017,200.35
OPP_041027,2411cb047e826a4e70e9c23740e72a30,Deal 2411cb04,Closed Won,1.0,128.83,2025-06-23,2025-06-26,Social Media,New Business,Q4 2017,128.83
OPP_041028,c0e1586eda89047d683b2bc7d902037c,Deal c0e1586e,Closed Won,1.0,89.56,2025-06-17,2025-06-26,Email,New Business,Q4 2017,89.56
OPP_041029,cffa313cdff9d1f11d1a4d18be00369f,Deal cffa313c,Closed Won,1.0,116.36,2025-06-26,2025-06-26,Web,New Business,Q4 2017,116.36
OPP_041030,79ce3a0a9eba49ff442b392ab05349a4,Deal 79ce3a0a,Closed Won,1.0,87.64,2025-06-19,2025-06-26,Paid Search,New Business,Q4 2017,87.64
OPP_041031,595ea00662b10b0cfeed71a17c7df49a,Deal 595ea006,Closed Won,1.0,27.75,2025-06-19,2025-06-26,Referral,New Business,Q4 2017,27.75
OPP_041032,d6437054670e9395cfaeabb37a69e32b,Deal d6437054,Closed Won,1.0,183.83,2025-06-18,2025-06-26,Web,New Business,Q4 2017,183.83
OPP_041033,b9e191cae053d808e4c2573a0a241dab,Deal b9e191ca,Closed Won,1.0,50.59,2025-06-21,2025-06-27,Web,New Business,Q4 2017,50.59
OPP_041034,e14b48e4e41df5c0fb39c38cc60fe063,Deal e14b48e4,Closed Won,1.0,65.96,2025-06-25,2025-06-27,Social Media,New Business,Q4 2017,65.96
OPP_041035,48fcd5dcb717aaea88e3a1d5a666abd2,Deal 48fcd5dc,Closed Won,1.0,159.82,2025-06-20,2025-06-27,Paid Search,New Business,Q4 2017,159.82
OPP_041036,c1a14a3a19f1fb6e5b9da4ea9cf86cc0,Deal c1a14a3a,Closed Won,1.0,58.84,2025-06-26,2025-06-27,Web,New Business,Q4 2017,58.84
OPP_041037,6654e58f005c8a4b26a13bfa094b1ec6,Deal 6654e58f,Closed Won,1.0,55.09,2025-06-15,2025-06-27,Direct,New Business,Q4 2017,55.09
OPP_041038,98573bb494103800f6790b57c1357ba7,Deal 98573bb4,Closed Won,1.0,265.64,2025-06-26,2025-06-27,Social Media,New Business,Q4 2017,265.64
OPP_041039,fa3b5273908399cce287019297580550,Deal fa3b5273,Closed Won,1.0,247.83,2025-06-26,2025-06-27,Paid Search,New Business,Q4 2017,247.83
OPP_041040,d41e788456c003180df7deee0def224e,Deal d41e7884,Closed Won,1.0,182.36,2025-06-15,2025-06-27,Web,New Business,Q4 2017,182.36
OPP_041041,4ca1f1a649b410df74285448aa3dcf9c,Deal 4ca1f1a6,Closed Won,1.0,210.89,2025-06-17,2025-06-27,Web,New Business,Q4 2017,210.89
OPP_041042,7c9c86e000d63d474d4e1f17d1b06fd8,Deal 7c9c86e0,Closed Won,1.0,266.5,2025-06-27,2025-06-27,Email,New Business,Q4 2017,266.5
OPP_041043,d6c231f3aa416426639f25b5fe09e051,Deal d6c231f3,Closed Won,1.0,109.41,2025-06-15,2025-06-27,Web,New Business,Q4 2017,109.41
OPP_041044,d3dd1ce5e559c62090b7056d7ce0ff0c,Deal d3dd1ce5,Closed Won,1.0,38.38,2025-06-23,2025-06-27,Email,New Business,Q4 2017,38.38
OPP_041045,d11208971f804f638723ce2aa60824ad,Deal d1120897,Closed Won,1.0,184.75,2025-06-23,2025-06-27,Web,New Business,Q4 2017,184.75
OPP_041046,d265a381a2364eafd9b07a7800ccbee6,Deal d265a381,Closed Won,1.0,52.6,2025-06-21,2025-06-27,Direct,New Business,Q4 2017,52.6
OPP_041047,db2745f7e368d3ea3c5423712084795b,Deal db2745f7,Closed Won,1.0,381.88,2025-06-18,2025-06-27,Email,New Business,Q4 2017,381.88
OPP_041048,9c571b5cc6003a7bf0a25cd54f225a1a,Deal 9c571b5c,Closed Won,1.0,162.25,2025-06-27,2025-06-27,Email,New Business,Q4 2017,162.25
OPP_041049,b49180948b6f7e304351b16053fe2f42,Deal b4918094,Closed Won,1.0,55.0,2025-06-20,2025-06-27,Direct,New Business,Q4 2017,55.0
OPP_041050,02a79582212a06e4d617380fb2db8636,Deal 02a79582,Closed Won,1.0,51.01,2025-06-18,2025-06-27,Direct,New Business,Q4 2017,51.01
OPP_041051,88f4847c75e52df56f47047103f4697d,Deal 88f4847c,Closed Won,1.0,150.05,2025-06-19,2025-06-27,Direct,New Business,Q4 2017,150.05
OPP_041052,8fdfc7811576948a3617d02fe7ddbaf8,Deal 8fdfc781,Closed Won,1.0,97.17,2025-06-23,2025-06-27,Direct,New Business,Q4 2017,97.17
OPP_041053,6e0a05c8cd1585c08cbd95f7e1e783cf,Deal 6e0a05c8,Closed Won,1.0,27.09,2025-06-15,2025-06-27,Social Media,New Business,Q4 2017,27.09
OPP_041054,43389a4c5d1f6f0fff4486c6ae61d4ea,Deal 43389a4c,Closed Won,1.0,95.23,2025-06-15,2025-06-27,Email,New Business,Q4 2017,95.23
OPP_041055,40e469fab44c238159217463721b36a3,Deal 40e469fa,Closed Won,1.0,162.25,2025-06-22,2025-06-27,Referral,New Business,Q4 2017,162.25
OPP_041056,a6d1a3603743294fba96635ebe821f46,Deal a6d1a360,Closed Won,1.0,292.53,2025-06-25,2025-06-27,Email,New Business,Q4 2017,292.53
OPP_041057,92ebaccb732e2b347a19dbc3245fcb27,Deal 92ebaccb,Closed Won,1.0,38.59,2025-06-15,2025-06-27,Web,New Business,Q4 2017,38.59
OPP_041058,5c7932e52b3c1515dbad06328d81d6fa,Deal 5c7932e5,Closed Won,1.0,121.76,2025-06-27,2025-06-27,Social Media,New Business,Q4 2017,121.76
OPP_041059,cdab66293e2e4ea2b956d8016c5ad97d,Deal cdab6629,Closed Won,1.0,132.06,2025-06-17,2025-06-27,Email,New Business,Q4 2017,132.06
OPP_041060,845af9472cc76e66fbf445931b511755,Deal 845af947,Closed Won,1.0,123.41,2025-06-15,2025-06-27,Referral,New Business,Q4 2017,123.41
OPP_041061,3f70fa55743ebe05b4b94594c082dfc4,Deal 3f70fa55,Closed Won,1.0,25.5,2025-06-25,2025-06-27,Email,New Business,Q4 2017,25.5
OPP_041062,1daa6ab0e228948b72015ab51ea288f6,Deal 1daa6ab0,Closed Won,1.0,122.9,2025-06-25,2025-06-27,Web,New Business,Q4 2017,122.9
OPP_041063,e5040a92f4219085e9a7a4b6416512de,Deal e5040a92,Closed Won,1.0,65.0,2025-06-25,2025-06-27,Social Media,New Business,Q4 2017,65.0
OPP_041064,6465d3dc9fca8e88c2f2cbe75eaea6f3,Deal 6465d3dc,Closed Won,1.0,242.42,2025-06-16,2025-06-27,Web,New Business,Q4 2017,242.42
OPP_041065,f08ccdeee7a1ecd1ca57a7832f0ada4b,Deal f08ccdee,Closed Won,1.0,37.9,2025-06-24,2025-06-27,Email,New Business,Q4 2017,37.9
OPP_041066,5a1b38c5fdab4a0c42553ae02457159d,Deal 5a1b38c5,Closed Won,1.0,135.51,2025-06-26,2025-06-27,Web,New Business,Q4 2017,135.51
OPP_041067,29069b15adeec52fc98e512ac98acba2,Deal 29069b15,Closed Won,1.0,116.24,2025-06-16,2025-06-27,Paid Search,New Business,Q4 2017,116.24
OPP_041068,9e9138bd3b507ef4abf1341561eef059,Deal 9e9138bd,Closed Won,1.0,51.11,2025-06-19,2025-06-27,Paid Search,New Business,Q4 2017,51.11
OPP_041069,a16737dba8d598dafad8bf6542bef687,Deal a16737db,Closed Won,1.0,18.78,2025-06-18,2025-06-27,Web,New Business,Q4 2017,18.78
OPP_041070,c84f1a505efddec0e506e95d377d1e82,Deal c84f1a50,Closed Won,1.0,76.76,2025-06-22,2025-06-27,Social Media,New Business,Q4 2017,76.76
OPP_041071,dd2213aace9f8e664ae43060775f86a2,Deal dd2213aa,Closed Won,1.0,86.83,2025-06-15,2025-06-27,Web,New Business,Q4 2017,86.83
OPP_041072,aa1a6dd9036736db780b2cd007f68a52,Deal aa1a6dd9,Closed Won,1.0,163.79,2025-06-26,2025-06-27,Direct,New Business,Q4 2017,163.79
OPP_041073,9cd3b076bc5d4205fc15c0b23dfc78bb,Deal 9cd3b076,Closed Won,1.0,67.53,2025-06-18,2025-06-27,Email,New Business,Q4 2017,67.53
OPP_041074,9b7a3e161d57ce38da97fc1d81a0dee2,Deal 9b7a3e16,Closed Won,1.0,381.88,2025-06-20,2025-06-27,Web,New Business,Q4 2017,381.88
OPP_041075,81423cb5cab58676a3d5cde8b76b22ce,Deal 81423cb5,Closed Won,1.0,112.14,2025-06-22,2025-06-27,Paid Search,New Business,Q4 2017,112.14
OPP_041076,9fd83cacce47c1aec0484e704c87ccf1,Deal 9fd83cac,Closed Won,1.0,238.69,2025-06-16,2025-06-27,Referral,New Business,Q4 2017,238.69
OPP_041077,8077df6c3b618208b9f4e0a8b3aaa2ac,Deal 8077df6c,Closed Won,1.0,53.1,2025-06-23,2025-06-27,Web,New Business,Q4 2017,53.1
OPP_041078,39de11394d8ad384d7b05c4b579cc811,Deal 39de1139,Closed Won,1.0,77.57,2025-06-24,2025-06-27,Web,New Business,Q4 2017,77.57
OPP_041079,8484b56b3b3bc2afabbfb853f86cda93,Deal 8484b56b,Closed Won,1.0,21.08,2025-06-27,2025-06-27,Social Media,New Business,Q4 2017,21.08
OPP_041080,55d314f638b1b911d957c44db2ccafce,Deal 55d314f6,Closed Won,1.0,136.37,2025-06-21,2025-06-27,Web,New Business,Q4 2017,136.37
OPP_041081,0848fc09700c8afc1c372a4b2b7be70a,Deal 0848fc09,Closed Won,1.0,131.55,2025-06-19,2025-06-27,Direct,New Business,Q4 2017,131.55
OPP_041082,257c6a3b68f7f459fa6818454d997e39,Deal 257c6a3b,Closed Won,1.0,71.99,2025-06-19,2025-06-27,Email,New Business,Q4 2017,71.99
OPP_041083,5c471caa875ddfd18797d03a71bb3bd1,Deal 5c471caa,Closed Won,1.0,162.55,2025-06-25,2025-06-27,Web,New Business,Q4 2017,162.55
OPP_041084,91dd888a4b337fbe66398fb27c88a04c,Deal 91dd888a,Closed Won,1.0,135.58,2025-06-17,2025-06-27,Social Media,New Business,Q4 2017,135.58
OPP_041085,159844b19db2d2dc59a55ee69a971226,Deal 159844b1,Closed Won,1.0,234.46,2025-06-27,2025-06-27,Web,New Business,Q4 2017,234.46
OPP_041086,a73c47ff724ce7c345feeadd81a92214,Deal a73c47ff,Closed Won,1.0,123.56,2025-06-21,2025-06-27,Web,New Business,Q4 2017,123.56
OPP_041087,690b993c5b9c86969f5d763a0f1d5c36,Deal 690b993c,Closed Won,1.0,50.62,2025-06-27,2025-06-27,Social Media,New Business,Q4 2017,50.62
OPP_041088,93a0f08dc580109e5b1b94f73b728d60,Deal 93a0f08d,Closed Won,1.0,58.05,2025-06-21,2025-06-27,Paid Search,New Business,Q4 2017,58.05
