date,campaign_id,campaign_name,objective,impressions,reach,spend,link_clicks,ctr,cpc,cpm,purchases,purchase_value,cost_per_purchase,roas
2025-06-13,META_C003,Brand Awareness - Video,AWARENESS,33956,26095,97.37,599,1.76,0.16,17.19,29,3632.16,3.36,37.3
2025-06-13,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,47172,39990,302.46,574,1.22,0.53,14.24,13,2506.86,23.27,8.29
2025-06-13,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17141,11216,186.07,320,1.87,0.58,15.73,6,586.56,31.01,3.15
2025-06-14,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,32250,23577,242.57,558,1.73,0.43,16.99,12,2089.21,20.21,8.61
2025-06-14,META_C002,Retargeting - Add to Cart,CONVERSIONS,19862,12902,135.89,325,1.64,0.42,19.83,8,1166.14,16.99,8.58
2025-06-14,META_C003,Brand Awareness - Video,AWARENESS,31252,26518,97.54,721,2.31,0.14,13.72,30,4567.33,3.25,46.83
2025-06-14,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,41046,29722,258.03,945,2.3,0.27,20.92,37,6784.91,6.97,26.3
2025-06-14,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,16457,13450,163.29,248,1.51,0.66,9.92,10,1591.01,16.33,9.74
2025-06-15,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17392,12672,162.21,357,2.05,0.45,9.33,5,733.67,32.44,4.52
2025-06-15,META_C002,Retargeting - Add to Cart,CONVERSIONS,32381,21819,143.11,359,1.11,0.4,17.44,5,747.91,28.62,5.23
2025-06-15,META_C003,Brand Awareness - Video,AWARENESS,24382,15802,96.33,443,1.82,0.22,6.37,7,1093.34,13.76,11.35
2025-06-15,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,43415,36667,303.42,501,1.15,0.61,16.66,8,1111.55,37.93,3.66
2025-06-15,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,32447,26368,189.19,616,1.9,0.31,8.78,19,2659.26,9.96,14.06
2025-06-16,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19428,16449,227.35,227,1.17,1.0,11.7,8,944.71,28.42,4.16
2025-06-16,META_C002,Retargeting - Add to Cart,CONVERSIONS,18677,12493,112.68,272,1.46,0.41,6.03,14,1322.69,8.05,11.74
2025-06-16,META_C003,Brand Awareness - Video,AWARENESS,13425,11028,85.04,148,1.1,0.57,7.52,7,1248.09,12.15,14.68
2025-06-16,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23224,17812,280.71,208,0.9,1.35,12.09,10,1087.66,28.07,3.87
2025-06-16,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,24923,16149,197.13,431,1.73,0.46,14.43,19,3046.69,10.38,15.46
2025-06-17,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,37622,24824,220.08,575,1.53,0.38,11.15,25,4151.33,8.8,18.86
2025-06-17,META_C002,Retargeting - Add to Cart,CONVERSIONS,35411,23980,138.52,851,2.4,0.16,13.95,23,3595.64,6.02,25.96
2025-06-17,META_C003,Brand Awareness - Video,AWARENESS,36754,30380,92.21,562,1.53,0.16,11.26,14,2267.04,6.59,24.59
2025-06-17,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,42779,27015,308.86,415,0.97,0.74,12.73,14,2592.45,22.06,8.39
2025-06-17,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,41714,30392,174.23,749,1.8,0.23,6.3,12,1277.23,14.52,7.33
2025-06-18,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,37479,29521,217.79,426,1.14,0.51,16.11,22,3725.03,9.9,17.1
2025-06-18,META_C002,Retargeting - Add to Cart,CONVERSIONS,38596,32707,143.11,512,1.33,0.28,16.37,19,3044.65,7.53,21.27
2025-06-18,META_C003,Brand Awareness - Video,AWARENESS,23065,18284,100.59,197,0.85,0.51,7.11,6,1108.55,16.77,11.02
2025-06-18,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14854,10835,117.54,329,2.21,0.36,7.91,18,3352.47,6.53,28.52
2025-06-18,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,36306,23461,189.87,653,1.8,0.29,9.63,32,3678.9,5.93,19.38
2025-06-19,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16233,11698,128.14,288,1.77,0.44,7.89,13,1260.71,9.86,9.84
2025-06-19,META_C002,Retargeting - Add to Cart,CONVERSIONS,43835,26301,147.89,384,0.88,0.39,9.91,5,492.17,29.58,3.33
2025-06-19,META_C003,Brand Awareness - Video,AWARENESS,31189,25699,97.07,432,1.39,0.22,12.67,4,369.51,24.27,3.81
2025-06-19,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,41314,25847,264.87,804,1.95,0.33,18.0,46,5973.18,5.76,22.55
2025-06-19,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,36236,24920,178.07,795,2.19,0.22,9.66,18,2180.65,9.89,12.25
2025-06-20,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,44966,30659,262.0,642,1.43,0.41,11.07,18,3258.87,14.56,12.44
2025-06-20,META_C002,Retargeting - Add to Cart,CONVERSIONS,22293,14678,148.52,194,0.87,0.77,11.08,5,640.43,29.7,4.31
2025-06-20,META_C003,Brand Awareness - Video,AWARENESS,20079,15331,97.13,332,1.65,0.29,9.48,6,715.93,16.19,7.37
2025-06-20,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17629,10826,236.76,190,1.08,1.25,13.43,7,1386.21,33.82,5.85
2025-06-20,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14455,10445,171.84,306,2.12,0.56,14.8,18,1795.21,9.55,10.45
2025-06-21,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,39133,27183,237.16,360,0.92,0.66,7.73,12,1105.55,19.76,4.66
2025-06-21,META_C002,Retargeting - Add to Cart,CONVERSIONS,36044,26023,133.39,509,1.41,0.26,11.51,9,1538.04,14.82,11.53
2025-06-21,META_C003,Brand Awareness - Video,AWARENESS,18567,14003,98.14,319,1.72,0.31,9.36,9,1476.27,10.9,15.04
2025-06-21,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25718,20711,287.44,589,2.29,0.49,14.76,30,4455.07,9.58,15.5
2025-06-21,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14258,10572,146.33,270,1.89,0.54,10.26,11,1804.96,13.3,12.33
2025-06-22,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,34415,21589,244.03,514,1.49,0.47,8.3,24,2489.76,10.17,10.2
2025-06-22,META_C002,Retargeting - Add to Cart,CONVERSIONS,18320,13549,135.49,273,1.49,0.5,12.01,3,282.22,45.16,2.08
2025-06-22,META_C003,Brand Awareness - Video,AWARENESS,15132,11261,90.2,129,0.85,0.7,16.36,5,920.44,18.04,10.2
2025-06-22,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16559,11532,130.9,314,1.9,0.42,7.9,18,2962.77,7.27,22.63
2025-06-22,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,44498,31531,178.2,445,1.0,0.4,16.77,20,2617.1,8.91,14.69
2025-06-23,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,22483,17262,224.87,294,1.31,0.76,10.0,14,1741.08,16.06,7.74
2025-06-23,META_C002,Retargeting - Add to Cart,CONVERSIONS,29654,17964,146.11,334,1.13,0.44,15.5,6,713.25,24.35,4.88
2025-06-23,META_C003,Brand Awareness - Video,AWARENESS,31025,22867,98.88,717,2.31,0.14,9.29,8,1087.13,12.36,10.99
2025-06-23,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,31586,23582,196.92,285,0.9,0.69,6.23,10,1609.93,19.69,8.18
2025-06-23,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17271,11800,171.98,195,1.13,0.88,9.96,7,1232.86,24.57,7.17
2025-06-24,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,39376,30187,253.65,811,2.06,0.31,9.59,36,3506.65,7.05,13.82
2025-06-24,META_C002,Retargeting - Add to Cart,CONVERSIONS,13427,10390,150.71,297,2.21,0.51,17.34,11,1358.55,13.7,9.01
2025-06-24,META_C003,Brand Awareness - Video,AWARENESS,34365,26735,103.93,489,1.42,0.21,14.1,5,949.64,20.79,9.14
2025-06-24,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17296,13392,273.61,382,2.21,0.72,16.48,10,1773.68,27.36,6.48
2025-06-24,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14304,10925,189.66,281,1.96,0.67,14.13,15,2560.86,12.64,13.5
2025-06-25,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,43722,31136,225.69,1082,2.47,0.21,12.34,13,1682.83,17.36,7.46
2025-06-25,META_C002,Retargeting - Add to Cart,CONVERSIONS,21824,15203,138.54,514,2.36,0.27,17.01,16,2944.39,8.66,21.25
2025-06-25,META_C003,Brand Awareness - Video,AWARENESS,29217,19804,93.49,362,1.24,0.26,11.39,8,884.08,11.69,9.46
2025-06-25,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23088,17456,245.63,572,2.48,0.43,10.64,16,2254.25,15.35,9.18
2025-06-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17415,12156,178.7,193,1.11,0.93,14.72,5,900.26,35.74,5.04
2025-06-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,32580,27347,220.06,284,0.87,0.77,16.85,8,1179.43,27.51,5.36
2025-06-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,29013,18380,128.91,651,2.24,0.2,7.5,37,3800.84,3.48,29.48
2025-06-26,META_C003,Brand Awareness - Video,AWARENESS,19033,11847,104.17,236,1.24,0.44,16.53,5,649.47,20.83,6.23
2025-06-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,28581,22024,312.06,277,0.97,1.13,12.05,13,1648.31,24.0,5.28
2025-06-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,24459,19009,198.65,518,2.12,0.38,17.15,24,3007.38,8.28,15.14
2025-06-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,36978,29439,239.34,773,2.09,0.31,12.4,39,4956.57,6.14,20.71
2025-06-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,38451,30897,149.01,429,1.12,0.35,8.81,6,919.2,24.83,6.17
2025-06-27,META_C003,Brand Awareness - Video,AWARENESS,41985,25563,95.13,950,2.26,0.1,15.92,49,9127.8,1.94,95.95
2025-06-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,37372,30299,273.23,453,1.21,0.6,8.11,21,2244.92,13.01,8.22
2025-06-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,18013,14765,205.02,186,1.03,1.1,14.47,5,605.73,41.0,2.95
2025-06-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12319,8267,130.03,217,1.76,0.6,10.55,6,570.66,21.67,4.39
2025-06-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,35231,27561,142.07,862,2.45,0.16,16.01,48,7231.14,2.96,50.9
2025-06-28,META_C003,Brand Awareness - Video,AWARENESS,26683,16030,96.3,638,2.39,0.15,14.53,25,4980.35,3.85,51.72
2025-06-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,40176,33683,263.96,865,2.15,0.31,9.93,42,4756.89,6.28,18.02
2025-06-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,37236,27759,190.07,887,2.38,0.21,7.31,31,5479.46,6.13,28.83
2025-06-29,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,12954,10130,224.91,178,1.37,1.26,17.36,7,1335.52,32.13,5.94
2025-06-29,META_C002,Retargeting - Add to Cart,CONVERSIONS,17833,12499,140.44,306,1.72,0.46,7.88,17,2301.4,8.26,16.39
2025-06-29,META_C003,Brand Awareness - Video,AWARENESS,30709,25221,98.48,640,2.08,0.15,9.86,16,1729.24,6.16,17.56
2025-06-29,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,28596,19708,263.01,472,1.65,0.56,9.2,24,2675.64,10.96,10.17
2025-06-29,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,43001,34340,185.59,699,1.63,0.27,15.7,27,4775.6,6.87,25.73
2025-06-30,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,40018,24791,259.37,723,1.81,0.36,16.85,13,2340.33,19.95,9.02
2025-06-30,META_C002,Retargeting - Add to Cart,CONVERSIONS,30103,24211,130.1,551,1.83,0.24,15.78,18,3493.32,7.23,26.85
2025-06-30,META_C003,Brand Awareness - Video,AWARENESS,21789,14195,87.97,428,1.96,0.21,16.77,10,1524.63,8.8,17.33
2025-06-30,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,32335,22774,262.91,473,1.46,0.56,17.7,14,2231.81,18.78,8.49
2025-06-30,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,25439,15880,186.64,351,1.38,0.53,17.37,11,1252.08,16.97,6.71
2025-07-01,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15307,9752,122.45,231,1.51,0.53,8.0,9,1432.6,13.61,11.7
2025-07-01,META_C002,Retargeting - Add to Cart,CONVERSIONS,12003,9965,156.42,169,1.41,0.93,15.87,7,759.38,22.35,4.85
2025-07-01,META_C003,Brand Awareness - Video,AWARENESS,38962,24949,94.82,705,1.81,0.13,9.91,26,2631.99,3.65,27.76
2025-07-01,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25915,21528,290.45,459,1.77,0.63,16.47,7,784.2,41.49,2.7
2025-07-01,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20337,14684,188.43,206,1.01,0.91,14.78,6,647.34,31.41,3.44
2025-07-02,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,36787,23603,247.17,437,1.19,0.57,11.79,6,911.78,41.2,3.69
2025-07-02,META_C002,Retargeting - Add to Cart,CONVERSIONS,13788,10298,137.38,224,1.62,0.61,15.04,12,1701.86,11.45,12.39
2025-07-02,META_C003,Brand Awareness - Video,AWARENESS,44886,28693,98.05,1024,2.28,0.1,14.51,14,1691.52,7.0,17.25
2025-07-02,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16361,13633,181.93,212,1.3,0.86,11.12,3,367.86,60.64,2.02
2025-07-02,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,31706,25723,206.59,385,1.21,0.54,10.62,17,2905.78,12.15,14.07
2025-07-03,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,21040,12765,214.76,490,2.33,0.44,10.38,28,4784.97,7.67,22.28
2025-07-03,META_C002,Retargeting - Add to Cart,CONVERSIONS,35980,23754,151.56,629,1.75,0.24,6.89,27,4745.53,5.61,31.31
2025-07-03,META_C003,Brand Awareness - Video,AWARENESS,25511,16228,94.08,562,2.2,0.17,15.54,17,1935.82,5.53,20.58
2025-07-03,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17643,13867,227.57,288,1.63,0.79,12.9,10,1163.36,22.76,5.11
2025-07-03,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,24479,16476,190.02,267,1.09,0.71,10.66,7,926.83,27.15,4.88
2025-07-04,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,21438,18214,147.57,235,1.1,0.63,6.88,12,2286.74,12.3,15.5
2025-07-04,META_C002,Retargeting - Add to Cart,CONVERSIONS,25248,20346,131.7,337,1.33,0.39,9.0,9,1203.38,14.63,9.14
2025-07-04,META_C003,Brand Awareness - Video,AWARENESS,24307,17082,89.91,202,0.83,0.45,14.52,6,835.87,14.98,9.3
2025-07-04,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13982,8856,169.45,320,2.29,0.53,12.12,5,461.07,33.89,2.72
2025-07-04,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,26769,22661,184.16,221,0.83,0.83,13.61,7,788.98,26.31,4.28
2025-07-05,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,33375,24889,215.94,695,2.08,0.31,9.18,27,4931.11,8.0,22.84
2025-07-05,META_C002,Retargeting - Add to Cart,CONVERSIONS,20573,15701,136.25,394,1.92,0.35,7.42,20,2506.04,6.81,18.39
2025-07-05,META_C003,Brand Awareness - Video,AWARENESS,38362,29517,102.53,638,1.66,0.16,10.18,27,3902.03,3.8,38.06
2025-07-05,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,26939,21874,256.9,618,2.29,0.42,9.54,31,4039.97,8.29,15.73
2025-07-05,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,18119,13931,125.84,171,0.94,0.74,6.95,6,557.96,20.97,4.43
2025-07-06,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,32764,25172,221.25,318,0.97,0.7,11.85,8,1129.38,27.66,5.1
2025-07-06,META_C002,Retargeting - Add to Cart,CONVERSIONS,33192,19925,148.88,516,1.55,0.29,14.53,14,2557.16,10.63,17.18
2025-07-06,META_C003,Brand Awareness - Video,AWARENESS,37891,32048,103.14,359,0.95,0.29,10.46,10,1411.91,10.31,13.69
2025-07-06,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,26548,20077,213.51,461,1.74,0.46,8.04,25,2257.24,8.54,10.57
2025-07-06,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,32789,23054,199.75,388,1.18,0.51,12.06,7,1171.32,28.54,5.86
2025-07-07,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29205,19228,235.48,576,1.97,0.41,11.81,5,772.72,47.1,3.28
2025-07-07,META_C002,Retargeting - Add to Cart,CONVERSIONS,31987,25153,140.71,442,1.38,0.32,16.67,6,762.31,23.45,5.42
2025-07-07,META_C003,Brand Awareness - Video,AWARENESS,14259,11417,93.34,177,1.24,0.53,15.68,2,367.27,46.67,3.93
2025-07-07,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,40957,27300,270.52,484,1.18,0.56,13.46,5,767.44,54.1,2.84
2025-07-07,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,16948,10221,123.01,328,1.94,0.38,7.26,6,1125.81,20.5,9.15
2025-07-08,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,21520,14693,185.41,199,0.92,0.93,8.62,4,738.23,46.35,3.98
2025-07-08,META_C002,Retargeting - Add to Cart,CONVERSIONS,34718,28427,141.17,413,1.19,0.34,7.26,19,3737.8,7.43,26.48
2025-07-08,META_C003,Brand Awareness - Video,AWARENESS,38906,23686,85.57,337,0.87,0.25,9.8,4,481.58,21.39,5.63
2025-07-08,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,22038,15429,239.31,229,1.04,1.05,10.86,4,635.7,59.83,2.66
2025-07-08,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,30867,19708,183.16,439,1.42,0.42,16.23,13,1631.46,14.09,8.91
2025-07-09,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,30396,21190,257.72,402,1.32,0.64,9.11,18,2307.51,14.32,8.95
2025-07-09,META_C002,Retargeting - Add to Cart,CONVERSIONS,26362,17372,149.62,220,0.83,0.68,15.03,2,382.92,74.81,2.56
2025-07-09,META_C003,Brand Awareness - Video,AWARENESS,41331,30027,101.25,427,1.03,0.24,11.92,18,2562.45,5.62,25.31
2025-07-09,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,36529,22192,288.4,814,2.23,0.35,13.11,35,6538.62,8.24,22.67
2025-07-09,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,41280,28980,195.21,943,2.28,0.21,7.65,12,1816.46,16.27,9.31
2025-07-10,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15794,9582,223.57,287,1.82,0.78,14.16,15,1483.45,14.9,6.64
2025-07-10,META_C002,Retargeting - Add to Cart,CONVERSIONS,15473,12628,135.69,317,2.05,0.43,12.04,17,2819.56,7.98,20.78
2025-07-10,META_C003,Brand Awareness - Video,AWARENESS,38133,25572,102.28,703,1.84,0.15,9.47,15,2214.87,6.82,21.65
2025-07-10,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,34633,22672,257.53,455,1.31,0.57,13.86,19,2022.14,13.55,7.85
2025-07-10,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,19332,15847,189.96,223,1.15,0.85,14.09,6,919.06,31.66,4.84
2025-07-11,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17125,12337,186.79,167,0.98,1.12,10.91,2,392.1,93.39,2.1
2025-07-11,META_C002,Retargeting - Add to Cart,CONVERSIONS,44319,31313,147.17,442,1.0,0.33,15.47,10,1245.02,14.72,8.46
2025-07-11,META_C003,Brand Awareness - Video,AWARENESS,31660,23586,100.8,714,2.26,0.14,17.08,38,6769.34,2.65,67.16
2025-07-11,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,22985,15026,295.61,334,1.45,0.89,12.86,17,3326.26,17.39,11.25
2025-07-11,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,30790,21988,170.97,313,1.02,0.55,16.11,16,2728.37,10.69,15.96
2025-07-12,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25732,21157,244.19,483,1.88,0.51,10.22,9,1092.0,27.13,4.47
2025-07-12,META_C002,Retargeting - Add to Cart,CONVERSIONS,42228,27273,141.89,404,0.96,0.35,8.08,22,2222.36,6.45,15.66
2025-07-12,META_C003,Brand Awareness - Video,AWARENESS,32346,22155,96.8,472,1.46,0.21,15.65,27,2626.71,3.59,27.14
2025-07-12,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,31066,26325,299.39,265,0.85,1.13,14.29,2,187.94,149.69,0.63
2025-07-12,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,44726,37788,181.64,468,1.05,0.39,10.01,12,1568.6,15.14,8.64
2025-07-13,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,36693,29962,244.82,771,2.1,0.32,14.96,36,5123.97,6.8,20.93
2025-07-13,META_C002,Retargeting - Add to Cart,CONVERSIONS,23083,15481,156.28,412,1.78,0.38,14.15,22,2014.44,7.1,12.89
2025-07-13,META_C003,Brand Awareness - Video,AWARENESS,38217,31085,103.68,688,1.8,0.15,13.57,15,1705.93,6.91,16.45
2025-07-13,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,30342,25081,208.4,639,2.11,0.33,6.87,10,1028.45,20.84,4.93
2025-07-13,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,24082,16098,177.95,246,1.02,0.72,8.38,9,1491.24,19.77,8.38
2025-07-14,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,35196,25801,256.53,854,2.43,0.3,17.43,25,4663.9,10.26,18.18
2025-07-14,META_C002,Retargeting - Add to Cart,CONVERSIONS,37174,25463,147.98,383,1.03,0.39,7.28,9,1305.36,16.44,8.82
2025-07-14,META_C003,Brand Awareness - Video,AWARENESS,34436,28635,98.43,456,1.32,0.22,13.12,20,2763.14,4.92,28.07
2025-07-14,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,40278,28118,280.96,877,2.18,0.32,11.62,50,6300.02,5.62,22.42
2025-07-14,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27675,21489,189.75,272,0.98,0.7,16.74,7,1053.78,27.11,5.55
2025-07-15,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25778,16669,166.11,641,2.49,0.26,6.44,35,5780.59,4.75,34.8
2025-07-15,META_C002,Retargeting - Add to Cart,CONVERSIONS,39770,26404,129.32,796,2.0,0.16,13.47,46,8495.63,2.81,65.69
2025-07-15,META_C003,Brand Awareness - Video,AWARENESS,29636,23625,89.32,636,2.15,0.14,17.33,14,2610.5,6.38,29.23
2025-07-15,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15245,9826,223.3,162,1.06,1.38,14.65,6,1091.09,37.22,4.89
2025-07-15,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20859,16901,193.16,396,1.9,0.49,15.7,4,521.54,48.29,2.7
2025-07-16,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8276,5275,35.34,168,2.03,0.21,4.27,6,1142.65,5.89,32.33
2025-07-16,META_C002,Retargeting - Add to Cart,CONVERSIONS,6719,4131,33.37,143,2.13,0.23,4.97,5,718.44,6.67,21.53
2025-07-16,META_C003,Brand Awareness - Video,AWARENESS,9584,6648,42.84,90,0.94,0.48,4.47,3,319.54,14.28,7.46
2025-07-16,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15079,10082,43.28,212,1.41,0.2,2.87,2,211.17,21.64,4.88
2025-07-16,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9074,6148,56.64,102,1.12,0.56,6.24,1,159.76,56.64,2.82
2025-07-17,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,15421,12967,37.51,315,2.04,0.12,2.43,16,1549.62,2.34,41.31
2025-07-17,META_C002,Retargeting - Add to Cart,CONVERSIONS,13784,9266,38.02,147,1.07,0.26,2.76,6,1029.23,6.34,27.07
2025-07-17,META_C003,Brand Awareness - Video,AWARENESS,15915,11051,39.21,253,1.59,0.15,2.46,11,1452.27,3.56,37.04
2025-07-17,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11875,8681,37.9,183,1.54,0.21,3.19,9,1493.71,4.21,39.41
2025-07-17,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,6271,4528,36.2,134,2.14,0.27,5.77,2,290.68,18.1,8.03
2025-07-18,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17215,12787,76.36,176,1.02,0.43,4.44,6,865.92,12.73,11.34
2025-07-18,META_C002,Retargeting - Add to Cart,CONVERSIONS,9602,7977,38.37,169,1.76,0.23,4.0,6,855.21,6.39,22.29
2025-07-18,META_C003,Brand Awareness - Video,AWARENESS,9249,7650,42.21,177,1.91,0.24,4.56,2,351.88,21.11,8.34
2025-07-18,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11565,8839,70.61,169,1.46,0.42,6.11,8,947.78,8.83,13.42
2025-07-18,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,13516,8456,33.74,181,1.34,0.19,2.5,2,318.71,16.87,9.45
2025-07-19,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8978,7039,23.53,134,1.49,0.18,2.62,3,313.23,7.84,13.31
2025-07-19,META_C002,Retargeting - Add to Cart,CONVERSIONS,17922,12027,105.04,410,2.29,0.26,5.86,12,2269.19,8.75,21.6
2025-07-19,META_C003,Brand Awareness - Video,AWARENESS,9312,5607,45.46,93,1.0,0.49,4.88,2,352.37,22.73,7.75
2025-07-19,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,5285,3817,26.14,45,0.85,0.58,4.95,1,90.34,26.14,3.46
2025-07-19,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,8300,6016,56.23,90,1.08,0.62,6.77,3,393.7,18.74,7.0
2025-07-20,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,13029,11066,92.99,215,1.65,0.43,7.14,11,1101.52,8.45,11.85
2025-07-20,META_C002,Retargeting - Add to Cart,CONVERSIONS,10770,7478,41.09,220,2.04,0.19,3.82,6,1087.15,6.85,26.46
2025-07-20,META_C003,Brand Awareness - Video,AWARENESS,11263,9215,41.43,137,1.22,0.3,3.68,5,610.22,8.29,14.73
