date,channel_group,device_category,sessions,engaged_sessions,bounce_rate,avg_session_duration_sec,pages_per_session,new_users,conversions,revenue,conversion_rate
2025-08-12,direct,tablet,38,27,26.6,252.0,3.0,20,1,137.14,2.63
2025-08-12,email,mobile,185,139,24.5,223.0,4.4,109,6,993.3,3.24
2025-08-12,email,desktop,77,55,27.9,56.0,3.1,61,2,371.9,2.6
2025-08-12,email,tablet,28,21,23.6,252.0,2.4,16,1,129.47,3.57
2025-08-12,referral,mobile,112,51,54.4,144.0,2.1,57,2,241.0,1.79
2025-08-12,referral,desktop,80,40,49.7,146.0,3.0,59,1,184.27,1.25
2025-08-12,referral,tablet,18,7,56.2,69.0,4.3,14,0,0.0,0.0
2025-08-12,organic_social,mobile,53,17,67.4,161.0,1.2,30,0,0.0,0.0
2025-08-12,organic_social,desktop,38,14,61.5,123.0,3.1,19,0,0.0,0.0
2025-08-12,organic_social,tablet,17,5,68.0,95.0,2.7,11,0,0.0,0.0
2025-08-13,organic_search,mobile,458,252,44.9,187.0,2.8,350,9,823.8,1.97
2025-08-13,organic_search,desktop,388,234,39.4,173.0,2.6,227,10,1948.18,2.58
2025-08-13,organic_search,tablet,85,49,41.7,69.0,3.7,59,2,173.73,2.35
2025-08-13,paid_search,mobile,439,283,35.4,96.0,2.9,311,12,1654.94,2.73
2025-08-13,paid_search,desktop,244,138,43.3,81.0,2.2,123,8,1008.04,3.28
2025-08-13,paid_search,tablet,67,38,43.2,197.0,5.0,47,2,244.19,2.99
2025-08-13,paid_social,mobile,348,177,49.0,166.0,1.9,229,4,442.6,1.15
2025-08-13,paid_social,desktop,212,90,57.1,161.0,3.9,107,2,434.46,0.94
2025-08-13,paid_social,tablet,47,19,58.1,148.0,1.5,32,0,0.0,0.0
2025-08-13,direct,mobile,341,229,32.7,198.0,4.9,251,11,1588.52,3.23
2025-08-13,direct,desktop,194,131,32.0,236.0,4.0,119,7,1125.61,3.61
2025-08-13,direct,tablet,67,44,34.0,195.0,1.5,34,2,169.17,2.99
2025-08-13,email,mobile,175,133,23.6,95.0,4.2,110,7,799.0,4.0
2025-08-13,email,desktop,89,67,24.6,245.0,3.4,58,4,357.33,4.49
2025-08-13,email,tablet,30,22,26.1,73.0,3.2,16,0,0.0,0.0
2025-08-13,referral,mobile,108,54,49.5,143.0,3.9,65,1,100.98,0.93
2025-08-13,referral,desktop,104,57,44.9,78.0,4.8,82,2,185.01,1.92
2025-08-13,referral,tablet,31,14,54.5,59.0,1.5,22,0,0.0,0.0
2025-08-13,organic_social,mobile,98,36,62.9,94.0,3.7,74,1,81.66,1.02
2025-08-13,organic_social,desktop,48,22,53.1,176.0,1.5,33,0,0.0,0.0
2025-08-13,organic_social,tablet,13,4,66.2,70.0,3.8,8,0,0.0,0.0
2025-08-14,organic_search,mobile,540,310,42.6,95.0,4.9,282,12,2466.13,2.22
2025-08-14,organic_search,desktop,243,128,47.2,139.0,3.3,163,7,1475.14,2.88
2025-08-14,organic_search,tablet,102,55,45.7,210.0,4.9,63,1,197.36,0.98
2025-08-14,paid_search,mobile,320,212,33.7,135.0,1.7,179,10,1188.43,3.12
2025-08-14,paid_search,desktop,235,154,34.3,64.0,1.8,163,6,496.74,2.55
2025-08-14,paid_search,tablet,55,31,42.3,114.0,1.5,28,2,388.84,3.64
2025-08-14,paid_social,mobile,385,146,62.0,150.0,3.7,273,5,1004.99,1.3
2025-08-14,paid_social,desktop,162,70,56.7,117.0,3.1,109,2,394.24,1.23
2025-08-14,paid_social,tablet,66,30,53.3,117.0,3.6,41,0,0.0,0.0
2025-08-14,direct,mobile,339,235,30.7,124.0,1.5,198,10,1495.99,2.95
2025-08-14,direct,desktop,178,128,27.8,113.0,1.5,135,7,1404.87,3.93
2025-08-14,direct,tablet,54,40,25.6,193.0,3.6,41,1,93.55,1.85
2025-08-14,email,mobile,180,129,28.2,142.0,3.1,111,9,1668.08,5.0
2025-08-14,email,desktop,89,66,25.8,174.0,2.9,63,4,736.67,4.49
2025-08-14,email,tablet,35,25,27.5,52.0,4.4,23,1,94.29,2.86
2025-08-14,referral,mobile,99,44,55.1,163.0,3.6,56,1,144.58,1.01
2025-08-14,referral,desktop,93,41,55.4,54.0,3.5,67,1,120.57,1.08
2025-08-14,referral,tablet,31,14,51.7,76.0,4.0,18,0,0.0,0.0
2025-08-14,organic_social,mobile,117,41,64.4,186.0,2.1,78,1,188.48,0.85
2025-08-14,organic_social,desktop,58,18,67.7,127.0,3.1,44,0,0.0,0.0
2025-08-14,organic_social,tablet,20,8,56.2,104.0,4.0,13,0,0.0,0.0
2025-08-15,organic_search,mobile,394,210,46.6,58.0,4.9,298,9,1149.71,2.28
2025-08-15,organic_search,desktop,270,146,45.8,73.0,3.1,160,8,1221.78,2.96
2025-08-15,organic_search,tablet,85,42,49.7,87.0,3.5,53,2,383.83,2.35
2025-08-15,paid_search,mobile,494,334,32.3,129.0,2.2,373,14,2714.22,2.83
2025-08-15,paid_search,desktop,258,158,38.6,160.0,3.3,160,7,714.47,2.71
2025-08-15,paid_search,tablet,52,31,39.7,73.0,2.5,33,1,158.27,1.92
2025-08-15,paid_social,mobile,395,195,50.4,164.0,4.9,282,8,997.47,2.03
2025-08-15,paid_social,desktop,163,76,53.0,105.0,2.9,99,3,522.77,1.84
2025-08-15,paid_social,tablet,70,26,61.8,131.0,3.0,35,1,116.84,1.43
2025-08-15,direct,mobile,364,255,29.7,196.0,3.1,275,16,2767.79,4.4
2025-08-15,direct,desktop,149,98,34.1,197.0,4.4,109,5,632.64,3.36
2025-08-15,direct,tablet,45,33,25.7,136.0,2.1,28,1,191.66,2.22
2025-08-15,email,mobile,170,131,22.7,177.0,3.4,135,7,1373.09,4.12
2025-08-15,email,desktop,141,109,22.2,184.0,4.3,84,5,725.48,3.55
2025-08-15,email,tablet,32,24,22.0,251.0,2.2,24,1,186.12,3.12
2025-08-15,referral,mobile,122,54,55.7,119.0,4.4,77,1,92.68,0.82
2025-08-15,referral,desktop,103,53,47.6,60.0,4.0,78,1,209.56,0.97
2025-08-15,referral,tablet,18,8,50.3,186.0,2.4,10,0,0.0,0.0
2025-08-15,organic_social,mobile,81,28,65.2,52.0,1.7,55,1,111.97,1.23
2025-08-15,organic_social,desktop,67,27,59.1,200.0,2.7,50,0,0.0,0.0
2025-08-15,organic_social,tablet,21,8,60.1,192.0,1.6,10,0,0.0,0.0
2025-08-16,organic_search,mobile,759,463,38.9,84.0,4.9,455,14,1947.91,1.84
2025-08-16,organic_search,desktop,457,281,38.4,236.0,4.0,256,11,2127.43,2.41
2025-08-16,organic_search,tablet,114,67,40.4,141.0,4.8,63,2,317.17,1.75
2025-08-16,paid_search,mobile,528,319,39.5,209.0,3.8,285,21,2308.64,3.98
2025-08-16,paid_search,desktop,409,268,34.3,143.0,4.5,282,14,1591.58,3.42
2025-08-16,paid_search,tablet,114,66,41.5,235.0,4.4,69,2,294.56,1.75
2025-08-16,paid_social,mobile,431,179,58.4,56.0,3.3,324,6,1221.47,1.39
2025-08-16,paid_social,desktop,356,161,54.8,212.0,1.6,181,5,820.26,1.4
2025-08-16,paid_social,tablet,85,36,56.5,133.0,2.5,62,1,180.48,1.18
2025-08-16,direct,mobile,313,232,25.9,219.0,4.8,183,8,1551.94,2.56
2025-08-16,direct,desktop,261,186,28.4,56.0,3.7,146,9,1785.04,3.45
2025-08-16,direct,tablet,91,59,34.1,110.0,2.3,68,3,254.15,3.3
2025-08-16,email,mobile,195,140,28.2,146.0,4.3,117,8,1473.37,4.1
2025-08-16,email,desktop,191,144,24.5,173.0,4.6,138,10,2102.68,5.24
2025-08-16,email,tablet,56,40,28.6,68.0,2.8,33,2,368.69,3.57
2025-08-16,referral,mobile,193,86,55.4,51.0,1.5,150,4,752.06,2.07
2025-08-16,referral,desktop,101,46,54.4,177.0,4.9,58,2,257.91,1.98
2025-08-16,referral,tablet,31,16,46.9,134.0,2.1,18,0,0.0,0.0
2025-08-16,organic_social,mobile,157,51,66.9,146.0,3.5,121,1,114.82,0.64
2025-08-16,organic_social,desktop,76,26,65.7,57.0,4.2,48,1,197.6,1.32
2025-08-16,organic_social,tablet,29,12,55.4,139.0,3.2,16,0,0.0,0.0
2025-08-17,organic_search,mobile,854,418,51.0,189.0,4.3,676,17,2290.43,1.99
2025-08-17,organic_search,desktop,554,276,50.1,139.0,4.2,294,14,1782.26,2.53
2025-08-17,organic_search,tablet,140,69,50.3,205.0,1.5,110,2,387.13,1.43
2025-08-17,paid_search,mobile,550,343,37.5,178.0,4.6,328,18,1978.53,3.27
2025-08-17,paid_search,desktop,298,170,42.7,209.0,4.1,177,9,1512.35,3.02
2025-08-17,paid_search,tablet,71,44,37.6,138.0,4.8,51,1,138.74,1.41
2025-08-17,paid_social,mobile,404,194,52.0,141.0,4.9,285,7,1114.15,1.73
2025-08-17,paid_social,desktop,238,89,62.3,177.0,2.0,155,4,645.12,1.68
2025-08-17,paid_social,tablet,109,44,58.9,44.0,1.4,58,1,162.49,0.92
2025-08-17,direct,mobile,460,317,31.1,136.0,4.9,235,20,3583.97,4.35
2025-08-17,direct,desktop,185,133,27.8,115.0,3.3,126,5,589.16,2.7
2025-08-17,direct,tablet,68,44,34.2,209.0,1.5,43,2,405.35,2.94
2025-08-17,email,mobile,325,233,28.0,188.0,2.2,216,14,2946.79,4.31
2025-08-17,email,desktop,201,148,26.2,196.0,3.6,102,6,679.09,2.99
2025-08-17,email,tablet,57,44,21.8,121.0,1.5,28,1,206.63,1.75
2025-08-17,referral,mobile,242,125,48.1,84.0,4.7,189,5,689.74,2.07
2025-08-17,referral,desktop,158,89,43.1,80.0,3.5,106,2,400.23,1.27
2025-08-17,referral,tablet,38,21,43.1,80.0,5.0,28,0,0.0,0.0
2025-08-17,organic_social,mobile,107,39,63.1,89.0,3.6,82,1,123.61,0.93
2025-08-17,organic_social,desktop,105,44,57.3,118.0,2.3,55,1,153.83,0.95
2025-08-17,organic_social,tablet,20,7,61.2,105.0,1.8,13,0,0.0,0.0
2025-08-18,organic_search,mobile,628,308,50.8,152.0,2.2,454,19,3840.48,3.03
2025-08-18,organic_search,desktop,372,221,40.5,143.0,2.6,286,7,667.15,1.88
2025-08-18,organic_search,tablet,67,38,42.6,184.0,4.8,33,2,439.72,2.99
2025-08-18,paid_search,mobile,479,299,37.6,160.0,2.4,321,17,2383.31,3.55
2025-08-18,paid_search,desktop,229,147,35.5,93.0,5.1,145,6,648.64,2.62
2025-08-18,paid_search,tablet,80,48,38.8,69.0,4.6,42,2,160.05,2.5
2025-08-18,paid_social,mobile,305,116,61.8,148.0,3.1,185,6,524.75,1.97
2025-08-18,paid_social,desktop,235,119,49.2,79.0,2.7,132,5,520.05,2.13
2025-08-18,paid_social,tablet,59,31,47.4,224.0,1.7,30,1,113.76,1.69
2025-08-18,direct,mobile,248,172,30.4,226.0,3.8,134,9,1424.41,3.63
2025-08-18,direct,desktop,159,113,28.7,231.0,1.7,112,6,866.42,3.77
2025-08-18,direct,tablet,55,40,27.1,222.0,4.0,35,1,124.14,1.82
2025-08-18,email,mobile,249,192,22.6,179.0,2.7,162,9,1418.13,3.61
2025-08-18,email,desktop,101,79,21.3,103.0,2.8,66,5,709.05,4.95
2025-08-18,email,tablet,47,34,26.7,89.0,2.9,26,2,191.38,4.26
2025-08-18,referral,mobile,183,100,45.1,176.0,2.8,93,2,296.54,1.09
2025-08-18,referral,desktop,106,45,56.7,189.0,4.1,78,2,395.22,1.89
2025-08-18,referral,tablet,19,10,43.3,92.0,1.4,9,0,0.0,0.0
2025-08-18,organic_social,mobile,76,28,62.3,205.0,2.8,50,0,0.0,0.0
2025-08-18,organic_social,desktop,56,20,62.8,198.0,2.0,32,0,0.0,0.0
2025-08-18,organic_social,tablet,23,8,61.7,148.0,3.9,12,0,0.0,0.0
2025-08-19,organic_search,mobile,631,322,48.8,139.0,4.0,335,20,2744.62,3.17
2025-08-19,organic_search,desktop,271,156,42.1,236.0,2.9,188,8,641.52,2.95
2025-08-19,organic_search,tablet,88,45,48.8,78.0,2.1,51,2,285.38,2.27
2025-08-19,paid_search,mobile,343,231,32.5,154.0,2.0,175,13,2279.3,3.79
2025-08-19,paid_search,desktop,244,165,32.4,214.0,4.3,144,5,451.39,2.05
2025-08-19,paid_search,tablet,66,42,36.2,143.0,1.9,36,2,400.84,3.03
2025-08-19,paid_social,mobile,272,111,59.0,95.0,4.2,176,4,834.09,1.47
2025-08-19,paid_social,desktop,285,125,56.0,44.0,3.1,159,4,768.62,1.4
2025-08-19,paid_social,tablet,60,27,53.5,157.0,2.0,44,1,129.64,1.67
2025-08-19,direct,mobile,328,233,28.7,231.0,3.6,241,11,1502.1,3.35
2025-08-19,direct,desktop,231,156,32.1,226.0,4.2,119,9,1002.9,3.9
2025-08-19,direct,tablet,61,42,29.8,239.0,5.0,32,1,146.23,1.64
2025-08-19,email,mobile,198,148,25.1,226.0,3.9,151,9,1685.91,4.55
2025-08-19,email,desktop,135,106,21.4,177.0,4.3,95,5,512.82,3.7
2025-08-19,email,tablet,37,27,26.6,227.0,4.9,18,1,212.69,2.7
2025-08-19,referral,mobile,120,67,44.0,65.0,2.9,78,2,369.97,1.67
2025-08-19,referral,desktop,103,54,46.9,142.0,1.7,73,1,154.43,0.97
2025-08-19,referral,tablet,21,9,55.2,73.0,4.8,15,0,0.0,0.0
2025-08-19,organic_social,mobile,126,60,51.6,77.0,4.6,78,1,84.13,0.79
2025-08-19,organic_social,desktop,72,29,59.7,115.0,1.3,53,0,0.0,0.0
2025-08-19,organic_social,tablet,16,5,63.1,68.0,2.8,9,0,0.0,0.0
2025-08-20,organic_search,mobile,594,341,42.4,64.0,4.8,442,12,1146.05,2.02
2025-08-20,organic_search,desktop,435,249,42.6,66.0,1.9,307,12,1143.37,2.76
2025-08-20,organic_search,tablet,149,81,45.5,199.0,3.3,94,2,254.3,1.34
2025-08-20,paid_search,mobile,602,383,36.3,189.0,5.2,454,13,2752.2,2.16
2025-08-20,paid_search,desktop,323,204,36.6,171.0,2.4,254,8,1544.17,2.48
2025-08-20,paid_search,tablet,116,66,42.4,235.0,2.7,72,2,325.92,1.72
2025-08-20,paid_social,mobile,506,265,47.5,47.0,2.5,335,7,876.43,1.38
2025-08-20,paid_social,desktop,224,99,55.5,210.0,2.8,141,4,401.79,1.79
2025-08-20,paid_social,tablet,90,42,53.2,206.0,4.5,62,1,104.91,1.11
2025-08-20,direct,mobile,484,329,31.9,116.0,5.0,338,16,1628.52,3.31
2025-08-20,direct,desktop,320,213,33.4,136.0,3.1,250,11,1552.25,3.44
2025-08-20,direct,tablet,59,43,26.9,229.0,4.8,39,1,192.26,1.69
2025-08-20,email,mobile,334,258,22.7,111.0,1.8,203,14,1763.96,4.19
2025-08-20,email,desktop,126,95,23.9,216.0,2.6,65,5,650.45,3.97
2025-08-20,email,tablet,40,29,27.4,163.0,4.5,22,1,160.82,2.5
2025-08-20,referral,mobile,158,87,44.5,217.0,1.3,101,2,236.69,1.27
2025-08-20,referral,desktop,139,61,56.1,77.0,5.0,82,3,269.11,2.16
2025-08-20,referral,tablet,25,10,56.5,69.0,2.8,15,0,0.0,0.0
2025-08-20,organic_social,mobile,172,77,54.8,139.0,2.5,102,1,118.7,0.58
2025-08-20,organic_social,desktop,82,27,66.7,104.0,1.5,62,1,153.8,1.22
2025-08-20,organic_social,tablet,19,8,54.4,156.0,3.1,12,0,0.0,0.0
2025-08-21,organic_search,mobile,880,463,47.3,93.0,1.5,588,25,4132.93,2.84
2025-08-21,organic_search,desktop,423,254,39.9,135.0,3.0,305,12,1794.57,2.84
2025-08-21,organic_search,tablet,91,53,41.2,164.0,2.3,60,2,171.25,2.2
2025-08-21,paid_search,mobile,560,337,39.8,198.0,2.0,412,14,2375.97,2.5
2025-08-21,paid_search,desktop,270,174,35.3,194.0,2.4,195,7,865.1,2.59
2025-08-21,paid_search,tablet,73,46,35.9,142.0,4.4,37,2,267.95,2.74
2025-08-21,paid_social,mobile,554,289,47.8,72.0,4.6,371,10,1656.11,1.81
2025-08-21,paid_social,desktop,249,97,61.0,109.0,3.0,177,5,869.5,2.01
2025-08-21,paid_social,tablet,79,34,56.6,65.0,1.9,40,1,111.09,1.27
2025-08-21,direct,mobile,474,318,32.8,67.0,5.1,308,19,3993.76,4.01
2025-08-21,direct,desktop,245,179,26.8,70.0,5.4,189,8,1403.51,3.27
2025-08-21,direct,tablet,92,65,29.2,238.0,4.9,62,3,292.68,3.26
2025-08-21,email,mobile,301,229,23.9,241.0,2.5,223,16,1429.55,5.32
2025-08-21,email,desktop,127,97,23.1,98.0,3.0,74,4,867.83,3.15
2025-08-21,email,tablet,64,47,25.9,200.0,4.3,41,2,414.21,3.12
2025-08-21,referral,mobile,192,89,53.5,217.0,3.7,117,2,282.44,1.04
2025-08-21,referral,desktop,98,51,47.9,225.0,3.2,59,1,168.3,1.02
2025-08-21,referral,tablet,29,13,54.0,94.0,2.7,22,0,0.0,0.0
2025-08-21,organic_social,mobile,115,49,56.7,54.0,4.9,67,1,153.61,0.87
2025-08-21,organic_social,desktop,64,28,55.6,70.0,3.2,47,0,0.0,0.0
2025-08-21,organic_social,tablet,28,11,58.7,100.0,1.6,16,0,0.0,0.0
2025-08-22,organic_search,mobile,768,448,41.6,152.0,4.8,414,15,1753.6,1.95
2025-08-22,organic_search,desktop,343,191,44.0,211.0,1.6,264,6,1302.49,1.75
2025-08-22,organic_search,tablet,108,61,42.6,194.0,2.0,60,2,179.6,1.85
2025-08-22,paid_search,mobile,638,427,33.0,73.0,3.1,386,18,2853.92,2.82
2025-08-22,paid_search,desktop,312,201,35.4,75.0,2.2,241,9,1213.82,2.88
2025-08-22,paid_search,tablet,126,71,43.6,175.0,5.0,64,3,296.93,2.38
2025-08-22,paid_social,mobile,353,152,56.9,108.0,1.6,255,4,539.28,1.13
2025-08-22,paid_social,desktop,241,117,51.3,129.0,1.5,175,4,666.18,1.66
2025-08-22,paid_social,tablet,107,55,48.4,123.0,2.9,73,2,257.27,1.87
2025-08-22,direct,mobile,430,298,30.5,218.0,4.3,221,17,3568.58,3.95
2025-08-22,direct,desktop,222,163,26.4,59.0,4.4,133,9,1541.66,4.05
2025-08-22,direct,tablet,76,52,30.7,137.0,3.9,58,2,271.67,2.63
2025-08-22,email,mobile,294,216,26.4,115.0,3.0,186,13,1193.72,4.42
2025-08-22,email,desktop,210,157,25.2,198.0,1.9,117,10,2069.13,4.76
2025-08-22,email,tablet,59,43,25.5,129.0,1.6,34,2,431.27,3.39
2025-08-22,referral,mobile,167,83,50.2,56.0,2.2,117,2,436.71,1.2
2025-08-22,referral,desktop,157,78,50.2,207.0,1.5,81,2,205.49,1.27
2025-08-22,referral,tablet,25,12,49.5,109.0,2.2,16,0,0.0,0.0
2025-08-22,organic_social,mobile,132,62,52.7,196.0,3.6,78,1,163.3,0.76
2025-08-22,organic_social,desktop,69,24,64.3,201.0,1.6,39,0,0.0,0.0
2025-08-22,organic_social,tablet,22,8,60.7,175.0,1.4,16,0,0.0,0.0
2025-08-23,organic_search,mobile,557,321,42.4,87.0,2.9,318,15,2805.67,2.69
2025-08-23,organic_search,desktop,440,232,47.1,144.0,2.9,287,9,1302.31,2.05
2025-08-23,organic_search,tablet,98,59,38.8,63.0,2.9,72,1,216.2,1.02
2025-08-23,paid_search,mobile,665,429,35.4,230.0,4.9,419,23,4171.15,3.46
2025-08-23,paid_search,desktop,358,209,41.4,228.0,5.2,279,12,1558.16,3.35
2025-08-23,paid_search,tablet,90,58,35.1,103.0,3.0,49,2,379.74,2.22
2025-08-23,paid_social,mobile,554,227,58.9,151.0,4.7,374,9,1649.1,1.62
2025-08-23,paid_social,desktop,287,118,58.8,206.0,3.8,229,3,440.06,1.05
2025-08-23,paid_social,tablet,84,39,53.2,69.0,2.8,42,1,130.5,1.19
2025-08-23,direct,mobile,397,262,34.0,104.0,2.6,209,16,1820.2,4.03
2025-08-23,direct,desktop,339,232,31.5,145.0,4.7,193,13,2304.39,3.83
2025-08-23,direct,tablet,69,49,28.4,67.0,5.3,48,3,256.39,4.35
2025-08-23,email,mobile,297,215,27.4,236.0,4.8,159,15,3081.93,5.05
2025-08-23,email,desktop,189,141,24.9,129.0,4.5,106,9,1923.49,4.76
2025-08-23,email,tablet,47,34,26.7,243.0,5.0,23,1,200.68,2.13
2025-08-23,referral,mobile,227,99,56.0,141.0,4.6,163,5,423.48,2.2
2025-08-23,referral,desktop,148,69,53.0,153.0,2.2,104,2,405.9,1.35
2025-08-23,referral,tablet,35,16,53.3,205.0,3.8,24,0,0.0,0.0
2025-08-23,organic_social,mobile,159,63,60.2,121.0,3.8,117,2,219.27,1.26
2025-08-23,organic_social,desktop,112,37,66.5,149.0,1.5,89,0,0.0,0.0
2025-08-23,organic_social,tablet,24,8,63.4,80.0,1.6,16,0,0.0,0.0
2025-08-24,organic_search,mobile,884,509,42.4,173.0,3.4,539,27,2171.77,3.05
2025-08-24,organic_search,desktop,415,222,46.4,227.0,4.3,229,10,1511.45,2.41
2025-08-24,organic_search,tablet,156,85,44.9,112.0,5.2,103,2,380.07,1.28
2025-08-24,paid_search,mobile,474,280,40.9,66.0,3.9,267,13,1084.99,2.74
2025-08-24,paid_search,desktop,294,194,34.0,152.0,2.2,168,8,1491.11,2.72
2025-08-24,paid_search,tablet,92,51,43.7,209.0,5.0,62,2,384.81,2.17
2025-08-24,paid_social,mobile,376,198,47.1,204.0,3.6,283,6,774.61,1.6
2025-08-24,paid_social,desktop,328,162,50.5,50.0,3.2,190,4,541.37,1.22
2025-08-24,paid_social,tablet,65,29,54.6,150.0,4.8,39,1,94.1,1.54
2025-08-24,direct,mobile,531,358,32.5,153.0,3.8,362,13,2760.22,2.45
2025-08-24,direct,desktop,245,172,29.5,96.0,5.1,194,8,1721.48,3.27
2025-08-24,direct,tablet,71,51,27.7,221.0,2.7,41,2,188.44,2.82
2025-08-24,email,mobile,303,225,25.5,147.0,2.7,177,13,1921.8,4.29
2025-08-24,email,desktop,226,171,24.3,206.0,2.1,116,9,1220.39,3.98
2025-08-24,email,tablet,64,47,25.3,63.0,4.2,42,2,290.73,3.12
2025-08-24,referral,mobile,151,74,50.4,165.0,2.4,79,2,339.22,1.32
2025-08-24,referral,desktop,144,69,52.0,172.0,2.1,89,3,491.17,2.08
2025-08-24,referral,tablet,29,16,43.6,56.0,2.6,17,0,0.0,0.0
2025-08-24,organic_social,mobile,99,34,64.8,55.0,3.5,54,0,0.0,0.0
2025-08-24,organic_social,desktop,91,41,54.6,119.0,3.3,69,1,106.19,1.1
2025-08-24,organic_social,tablet,20,7,62.2,129.0,4.7,14,0,0.0,0.0
2025-08-25,organic_search,mobile,484,271,43.9,198.0,3.5,296,8,1578.65,1.65
2025-08-25,organic_search,desktop,388,207,46.5,158.0,3.9,207,7,797.46,1.8
2025-08-25,organic_search,tablet,112,61,45.0,209.0,1.5,63,2,318.33,1.79
2025-08-25,paid_search,mobile,428,289,32.3,228.0,3.5,295,11,1244.55,2.57
2025-08-25,paid_search,desktop,184,116,36.7,87.0,1.6,137,5,987.22,2.72
2025-08-25,paid_search,tablet,62,37,40.2,129.0,5.0,34,1,174.15,1.61
2025-08-25,paid_social,mobile,274,121,55.6,188.0,2.5,145,6,650.97,2.19
2025-08-25,paid_social,desktop,248,110,55.4,155.0,3.6,198,5,472.05,2.02
2025-08-25,paid_social,tablet,60,31,47.5,113.0,3.7,34,1,145.02,1.67
2025-08-25,direct,mobile,250,176,29.6,187.0,2.9,180,9,1843.25,3.6
2025-08-25,direct,desktop,160,108,32.3,190.0,3.0,109,5,589.56,3.12
2025-08-25,direct,tablet,61,43,29.0,253.0,2.3,33,2,287.97,3.28
2025-08-25,email,mobile,222,165,25.4,53.0,3.3,131,9,1973.74,4.05
2025-08-25,email,desktop,125,89,28.3,197.0,3.8,77,6,649.39,4.8
2025-08-25,email,tablet,33,24,25.7,214.0,5.4,20,1,156.96,3.03
2025-08-25,referral,mobile,138,61,55.1,111.0,2.8,81,2,384.23,1.45
2025-08-25,referral,desktop,71,32,53.7,78.0,2.4,37,1,150.29,1.41
2025-08-25,referral,tablet,31,15,50.3,175.0,2.9,18,0,0.0,0.0
2025-08-25,organic_social,mobile,89,27,68.8,114.0,3.0,49,0,0.0,0.0
2025-08-25,organic_social,desktop,59,25,56.3,177.0,1.6,35,0,0.0,0.0
2025-08-25,organic_social,tablet,16,6,59.3,180.0,4.6,11,0,0.0,0.0
2025-08-26,organic_search,mobile,577,310,46.2,166.0,4.7,366,13,2711.62,2.25
2025-08-26,organic_search,desktop,310,188,39.3,144.0,3.2,240,6,804.11,1.94
2025-08-26,organic_search,tablet,94,47,49.7,142.0,1.9,53,1,160.1,1.06
2025-08-26,paid_search,mobile,412,254,38.2,108.0,2.3,302,16,1648.45,3.88
2025-08-26,paid_search,desktop,217,124,42.5,88.0,2.8,164,8,765.42,3.69
2025-08-26,paid_search,tablet,57,36,36.2,119.0,5.2,34,2,362.47,3.51
2025-08-26,paid_social,mobile,396,170,56.9,113.0,2.8,204,8,1039.67,2.02
2025-08-26,paid_social,desktop,269,109,59.4,142.0,3.3,186,5,900.07,1.86
2025-08-26,paid_social,tablet,47,21,54.1,70.0,1.3,33,0,0.0,0.0
2025-08-26,direct,mobile,347,246,29.0,82.0,3.4,201,8,1731.92,2.31
2025-08-26,direct,desktop,153,106,30.1,175.0,2.9,100,4,522.04,2.61
2025-08-26,direct,tablet,47,32,31.8,119.0,5.2,32,1,177.01,2.13
2025-08-26,email,mobile,160,114,28.6,128.0,3.2,115,6,1066.67,3.75
2025-08-26,email,desktop,160,114,28.5,69.0,3.8,89,8,1306.68,5.0
2025-08-26,email,tablet,40,30,23.8,245.0,4.7,20,1,172.53,2.5
2025-08-26,referral,mobile,114,50,55.5,145.0,3.5,83,2,201.41,1.75
2025-08-26,referral,desktop,109,51,52.6,71.0,3.9,69,2,346.67,1.83
2025-08-26,referral,tablet,33,15,53.1,85.0,3.0,17,0,0.0,0.0
2025-08-26,organic_social,mobile,111,43,61.1,124.0,2.9,56,1,108.93,0.9
2025-08-26,organic_social,desktop,52,17,67.2,195.0,2.9,37,0,0.0,0.0
2025-08-26,organic_social,tablet,19,6,64.8,189.0,4.0,10,0,0.0,0.0
2025-08-27,organic_search,mobile,574,301,47.5,211.0,4.2,456,16,1475.03,2.79
2025-08-27,organic_search,desktop,419,253,39.4,48.0,3.4,210,13,2519.42,3.1
2025-08-27,organic_search,tablet,113,56,50.0,145.0,4.2,72,3,597.26,2.65
2025-08-27,paid_search,mobile,550,334,39.1,213.0,2.0,337,13,2211.06,2.36
2025-08-27,paid_search,desktop,438,280,35.8,215.0,1.9,322,17,2886.1,3.88
2025-08-27,paid_search,tablet,71,44,36.8,199.0,2.7,53,1,169.76,1.41
2025-08-27,paid_social,mobile,510,208,59.2,166.0,4.3,260,10,993.77,1.96
2025-08-27,paid_social,desktop,251,112,55.3,189.0,1.6,136,3,393.76,1.2
2025-08-27,paid_social,tablet,69,30,55.7,144.0,3.8,40,1,194.29,1.45
2025-08-27,direct,mobile,410,291,28.8,144.0,1.6,250,14,2469.0,3.41
2025-08-27,direct,desktop,323,216,32.9,66.0,4.7,226,13,1369.6,4.02
2025-08-27,direct,tablet,75,51,31.7,85.0,3.8,53,3,294.23,4.0
2025-08-27,email,mobile,298,228,23.2,58.0,4.0,189,13,2059.62,4.36
2025-08-27,email,desktop,212,156,26.2,191.0,2.4,135,9,1848.33,4.25
2025-08-27,email,tablet,55,39,27.4,193.0,2.0,30,2,363.42,3.64
2025-08-27,referral,mobile,192,98,48.7,208.0,2.0,117,2,184.54,1.04
2025-08-27,referral,desktop,120,67,43.7,178.0,4.6,91,1,153.56,0.83
