date,campaign_id,campaign_name,campaign_type,impressions,clicks,cost,conversions,conversion_value,ctr,avg_cpc,cost_per_conversion,roas
2025-09-10,C002,Generic - Electronics,SEARCH,4120,143,93.92,2,226.63,3.49,0.66,46.96,2.41
2025-09-10,C003,Generic - Home & Garden,SEARCH,4458,173,102.3,6,791.26,3.9,0.59,17.05,7.73
2025-09-10,C004,Shopping - All Products,SHOPPING,8642,187,66.43,4,373.82,2.17,0.36,16.61,5.63
2025-09-10,C005,Display - Retargeting,DISPLAY,13100,57,15.05,0,0.0,0.44,0.26,15.05,0.0
2025-09-10,C006,YouTube - Brand Awareness,VIDEO,12166,146,15.82,0,0.0,1.21,0.11,15.82,0.0
2025-09-11,C001,Brand - Olist,SEARCH,3698,116,73.25,4,940.74,3.14,0.63,18.31,12.84
2025-09-11,C002,Generic - Electronics,SEARCH,3490,124,102.65,3,337.91,3.56,0.83,34.22,3.29
2025-09-11,C003,Generic - Home & Garden,SEARCH,4219,141,128.04,2,190.1,3.36,0.91,64.02,1.48
2025-09-11,C004,Shopping - All Products,SHOPPING,8465,171,85.06,4,686.81,2.03,0.5,21.27,8.07
2025-09-11,C005,Display - Retargeting,DISPLAY,20679,86,15.87,0,0.0,0.42,0.18,15.87,0.0
2025-09-11,C006,YouTube - Brand Awareness,VIDEO,16519,234,21.01,0,0.0,1.42,0.09,21.01,0.0
2025-09-12,C001,Brand - Olist,SEARCH,5091,206,123.65,8,1270.68,4.05,0.6,15.46,10.28
2025-09-12,C002,Generic - Electronics,SEARCH,3239,111,77.23,3,248.85,3.44,0.7,25.74,3.22
2025-09-12,C003,Generic - Home & Garden,SEARCH,5509,196,146.08,4,448.68,3.56,0.75,36.52,3.07
2025-09-12,C004,Shopping - All Products,SHOPPING,8056,145,69.85,2,335.79,1.81,0.48,34.92,4.81
2025-09-12,C005,Display - Retargeting,DISPLAY,13906,76,18.55,0,0.0,0.55,0.24,18.55,0.0
2025-09-12,C006,YouTube - Brand Awareness,VIDEO,15046,190,28.3,0,0.0,1.27,0.15,28.3,0.0
2025-09-13,C001,Brand - Olist,SEARCH,5139,165,110.3,3,280.76,3.22,0.67,36.77,2.55
2025-09-13,C002,Generic - Electronics,SEARCH,3326,121,93.16,3,487.86,3.65,0.77,31.05,5.24
2025-09-13,C003,Generic - Home & Garden,SEARCH,4485,166,127.25,6,1344.99,3.71,0.77,21.21,10.57
2025-09-13,C004,Shopping - All Products,SHOPPING,9516,186,85.52,5,1157.08,1.96,0.46,17.1,13.53
2025-09-13,C005,Display - Retargeting,DISPLAY,21466,128,28.7,1,197.54,0.6,0.22,28.7,6.88
2025-09-13,C006,YouTube - Brand Awareness,VIDEO,12760,170,32.23,0,0.0,1.34,0.19,32.23,0.0
2025-09-14,C001,Brand - Olist,SEARCH,6145,213,146.46,7,650.55,3.47,0.69,20.92,4.44
2025-09-14,C002,Generic - Electronics,SEARCH,5045,207,216.5,8,1590.27,4.1,1.05,27.06,7.35
2025-09-14,C003,Generic - Home & Garden,SEARCH,3787,106,70.18,1,119.64,2.82,0.66,70.18,1.7
2025-09-14,C004,Shopping - All Products,SHOPPING,8773,181,96.56,2,463.45,2.07,0.53,48.28,4.8
2025-09-14,C005,Display - Retargeting,DISPLAY,15888,81,22.14,0,0.0,0.51,0.27,22.14,0.0
2025-09-14,C006,YouTube - Brand Awareness,VIDEO,10467,147,23.26,0,0.0,1.41,0.16,23.26,0.0
2025-09-15,C001,Brand - Olist,SEARCH,2735,86,71.44,2,293.85,3.18,0.83,35.72,4.11
2025-09-15,C002,Generic - Electronics,SEARCH,3281,92,89.44,2,351.83,2.8,0.97,44.72,3.93
2025-09-15,C003,Generic - Home & Garden,SEARCH,3179,116,66.36,3,708.28,3.67,0.57,22.12,10.67
2025-09-15,C004,Shopping - All Products,SHOPPING,5647,124,59.29,2,268.49,2.21,0.48,29.64,4.53
2025-09-15,C005,Display - Retargeting,DISPLAY,18730,76,14.36,0,0.0,0.41,0.19,14.36,0.0
2025-09-15,C006,YouTube - Brand Awareness,VIDEO,13873,163,16.32,0,0.0,1.18,0.1,16.32,0.0
2025-09-16,C001,Brand - Olist,SEARCH,4208,146,85.87,5,1012.28,3.48,0.59,17.17,11.79
2025-09-16,C002,Generic - Electronics,SEARCH,4552,140,149.48,2,446.75,3.08,1.07,74.74,2.99
2025-09-16,C003,Generic - Home & Garden,SEARCH,4807,178,123.9,5,1163.16,3.72,0.7,24.78,9.39
2025-09-16,C004,Shopping - All Products,SHOPPING,4801,108,41.73,3,458.02,2.26,0.39,13.91,10.98
2025-09-16,C005,Display - Retargeting,DISPLAY,13969,78,19.83,0,0.0,0.56,0.25,19.83,0.0
2025-09-16,C006,YouTube - Brand Awareness,VIDEO,13758,145,27.95,0,0.0,1.05,0.19,27.95,0.0
2025-09-17,C001,Brand - Olist,SEARCH,4230,136,134.37,5,661.27,3.23,0.99,26.87,4.92
2025-09-17,C002,Generic - Electronics,SEARCH,5297,204,132.78,5,702.33,3.85,0.65,26.56,5.29
2025-09-17,C003,Generic - Home & Garden,SEARCH,4243,159,109.28,6,1056.5,3.76,0.69,18.21,9.67
2025-09-17,C004,Shopping - All Products,SHOPPING,8108,134,74.76,3,739.35,1.66,0.56,24.92,9.89
2025-09-17,C005,Display - Retargeting,DISPLAY,20088,109,26.19,1,85.95,0.54,0.24,26.19,3.28
2025-09-17,C006,YouTube - Brand Awareness,VIDEO,15965,155,28.79,0,0.0,0.97,0.19,28.79,0.0
2025-09-18,C001,Brand - Olist,SEARCH,4629,151,125.28,4,564.06,3.28,0.83,31.32,4.5
2025-09-18,C002,Generic - Electronics,SEARCH,4938,154,173.11,3,483.3,3.13,1.12,57.7,2.79
2025-09-18,C003,Generic - Home & Garden,SEARCH,5794,164,155.7,3,656.91,2.83,0.95,51.9,4.22
2025-09-18,C004,Shopping - All Products,SHOPPING,7002,128,70.02,3,561.24,1.84,0.55,23.34,8.02
2025-09-18,C005,Display - Retargeting,DISPLAY,21745,123,21.57,1,91.82,0.57,0.18,21.57,4.26
2025-09-18,C006,YouTube - Brand Awareness,VIDEO,14323,143,24.76,0,0.0,1.0,0.17,24.76,0.0
2025-09-19,C001,Brand - Olist,SEARCH,5052,156,142.33,5,1092.81,3.1,0.91,28.47,7.68
2025-09-19,C002,Generic - Electronics,SEARCH,5757,167,126.8,4,449.66,2.91,0.76,31.7,3.55
2025-09-19,C003,Generic - Home & Garden,SEARCH,4900,165,129.64,4,337.99,3.37,0.79,32.41,2.61
2025-09-19,C004,Shopping - All Products,SHOPPING,5584,127,74.51,2,479.12,2.28,0.59,37.26,6.43
2025-09-19,C005,Display - Retargeting,DISPLAY,20855,118,34.64,0,0.0,0.57,0.29,34.64,0.0
2025-09-19,C006,YouTube - Brand Awareness,VIDEO,12471,166,31.36,0,0.0,1.33,0.19,31.36,0.0
2025-09-20,C001,Brand - Olist,SEARCH,3487,115,95.15,1,248.25,3.32,0.83,95.15,2.61
2025-09-20,C002,Generic - Electronics,SEARCH,4362,173,150.1,6,1204.02,3.99,0.87,25.02,8.02
2025-09-20,C003,Generic - Home & Garden,SEARCH,4828,169,103.88,6,575.11,3.52,0.61,17.31,5.54
2025-09-20,C004,Shopping - All Products,SHOPPING,6521,151,58.04,3,544.13,2.32,0.38,19.35,9.38
2025-09-20,C005,Display - Retargeting,DISPLAY,18039,82,14.29,0,0.0,0.46,0.17,14.29,0.0
2025-09-20,C006,YouTube - Brand Awareness,VIDEO,15478,166,16.93,0,0.0,1.08,0.1,16.93,0.0
2025-09-21,C001,Brand - Olist,SEARCH,3615,104,79.29,4,929.79,2.89,0.76,19.82,11.73
2025-09-21,C002,Generic - Electronics,SEARCH,5947,242,208.91,8,930.65,4.07,0.86,26.11,4.45
2025-09-21,C003,Generic - Home & Garden,SEARCH,4086,127,108.76,2,314.08,3.13,0.86,54.38,2.89
2025-09-21,C004,Shopping - All Products,SHOPPING,9305,191,107.36,3,533.54,2.06,0.56,35.79,4.97
2025-09-21,C005,Display - Retargeting,DISPLAY,18581,98,29.24,1,147.7,0.53,0.3,29.24,5.05
2025-09-21,C006,YouTube - Brand Awareness,VIDEO,11739,143,15.84,0,0.0,1.22,0.11,15.84,0.0
2025-09-22,C001,Brand - Olist,SEARCH,2913,82,76.79,2,384.53,2.84,0.94,38.4,5.01
2025-09-22,C002,Generic - Electronics,SEARCH,2920,93,59.38,3,342.78,3.21,0.64,19.79,5.77
2025-09-22,C003,Generic - Home & Garden,SEARCH,3438,142,127.96,3,347.13,4.15,0.9,42.65,2.71
2025-09-22,C004,Shopping - All Products,SHOPPING,7115,152,76.46,3,615.21,2.15,0.5,25.49,8.05
2025-09-22,C005,Display - Retargeting,DISPLAY,13102,61,18.98,0,0.0,0.47,0.31,18.98,0.0
2025-09-22,C006,YouTube - Brand Awareness,VIDEO,14819,173,24.64,0,0.0,1.17,0.14,24.64,0.0
2025-09-23,C001,Brand - Olist,SEARCH,3716,120,109.12,4,393.78,3.25,0.91,27.28,3.61
2025-09-23,C002,Generic - Electronics,SEARCH,3636,125,139.73,3,253.29,3.45,1.12,46.58,1.81
2025-09-23,C003,Generic - Home & Garden,SEARCH,3949,115,119.25,3,458.9,2.93,1.04,39.75,3.85
2025-09-23,C004,Shopping - All Products,SHOPPING,7529,137,51.21,4,878.03,1.83,0.37,12.8,17.15
2025-09-23,C005,Display - Retargeting,DISPLAY,12420,53,9.04,0,0.0,0.43,0.17,9.04,0.0
2025-09-23,C006,YouTube - Brand Awareness,VIDEO,12967,140,19.49,0,0.0,1.08,0.14,19.49,0.0
2025-09-24,C001,Brand - Olist,SEARCH,4183,123,103.59,4,875.96,2.95,0.84,25.9,8.46
2025-09-24,C002,Generic - Electronics,SEARCH,4876,138,126.28,4,785.82,2.85,0.92,31.57,6.22
2025-09-24,C003,Generic - Home & Garden,SEARCH,3888,153,165.28,3,539.19,3.95,1.08,55.09,3.26
2025-09-24,C004,Shopping - All Products,SHOPPING,9491,176,95.86,2,418.3,1.86,0.54,47.93,4.36
2025-09-24,C005,Display - Retargeting,DISPLAY,21980,122,39.15,0,0.0,0.56,0.32,39.15,0.0
2025-09-24,C006,YouTube - Brand Awareness,VIDEO,11490,147,22.44,0,0.0,1.29,0.15,22.44,0.0
2025-09-25,C001,Brand - Olist,SEARCH,5754,218,149.88,5,501.36,3.79,0.69,29.98,3.35
2025-09-25,C002,Generic - Electronics,SEARCH,4490,127,86.94,3,262.59,2.84,0.68,28.98,3.02
2025-09-25,C003,Generic - Home & Garden,SEARCH,5003,178,108.47,3,675.97,3.57,0.61,36.16,6.23
2025-09-25,C004,Shopping - All Products,SHOPPING,5321,122,37.23,2,410.99,2.31,0.31,18.61,11.04
2025-09-25,C005,Display - Retargeting,DISPLAY,17879,74,21.74,0,0.0,0.41,0.29,21.74,0.0
2025-09-25,C006,YouTube - Brand Awareness,VIDEO,14073,183,25.43,0,0.0,1.31,0.14,25.43,0.0
2025-09-26,C001,Brand - Olist,SEARCH,5954,198,145.89,4,830.7,3.33,0.74,36.47,5.69
2025-09-26,C002,Generic - Electronics,SEARCH,4293,145,115.05,5,966.74,3.4,0.79,23.01,8.4
2025-09-26,C003,Generic - Home & Garden,SEARCH,4669,181,167.89,3,259.34,3.89,0.93,55.96,1.54
2025-09-26,C004,Shopping - All Products,SHOPPING,7403,167,65.62,5,1111.37,2.26,0.39,13.12,16.94
2025-09-26,C005,Display - Retargeting,DISPLAY,20881,94,17.46,0,0.0,0.45,0.19,17.46,0.0
2025-09-26,C006,YouTube - Brand Awareness,VIDEO,14692,145,16.43,0,0.0,0.99,0.11,16.43,0.0
2025-09-27,C001,Brand - Olist,SEARCH,4894,154,119.35,3,697.83,3.15,0.77,39.78,5.85
2025-09-27,C002,Generic - Electronics,SEARCH,6117,226,244.87,3,748.35,3.71,1.08,81.62,3.06
2025-09-27,C003,Generic - Home & Garden,SEARCH,3607,135,95.6,4,616.81,3.76,0.71,23.9,6.45
2025-09-27,C004,Shopping - All Products,SHOPPING,6462,120,48.17,3,473.86,1.87,0.4,16.06,9.84
2025-09-27,C005,Display - Retargeting,DISPLAY,15577,87,16.74,0,0.0,0.56,0.19,16.74,0.0
2025-09-27,C006,YouTube - Brand Awareness,VIDEO,11101,113,16.84,0,0.0,1.02,0.15,16.84,0.0
2025-09-28,C001,Brand - Olist,SEARCH,4564,134,86.43,5,599.48,2.96,0.65,17.29,6.94
2025-09-28,C002,Generic - Electronics,SEARCH,3648,104,94.55,2,391.09,2.87,0.91,47.27,4.14
2025-09-28,C003,Generic - Home & Garden,SEARCH,5356,220,132.42,4,910.24,4.11,0.6,33.1,6.87
2025-09-28,C004,Shopping - All Products,SHOPPING,8934,184,59.67,3,525.98,2.06,0.32,19.89,8.81
2025-09-28,C005,Display - Retargeting,DISPLAY,16241,67,19.28,0,0.0,0.41,0.29,19.28,0.0
2025-09-28,C006,YouTube - Brand Awareness,VIDEO,16836,207,39.26,0,0.0,1.23,0.19,39.26,0.0
2025-09-29,C001,Brand - Olist,SEARCH,3974,163,121.9,2,360.33,4.11,0.75,60.95,2.96
2025-09-29,C002,Generic - Electronics,SEARCH,4305,167,108.54,3,577.68,3.88,0.65,36.18,5.32
2025-09-29,C003,Generic - Home & Garden,SEARCH,3020,122,84.87,4,631.76,4.07,0.7,21.22,7.44
2025-09-29,C004,Shopping - All Products,SHOPPING,4343,86,27.91,2,247.22,2.0,0.32,13.96,8.86
2025-09-29,C005,Display - Retargeting,DISPLAY,15781,65,19.45,0,0.0,0.42,0.3,19.45,0.0
2025-09-29,C006,YouTube - Brand Awareness,VIDEO,10208,99,16.31,0,0.0,0.98,0.16,16.31,0.0
2025-09-30,C001,Brand - Olist,SEARCH,3042,85,51.57,1,165.48,2.81,0.61,51.57,3.21
2025-09-30,C002,Generic - Electronics,SEARCH,3376,103,101.89,3,418.13,3.05,0.99,33.96,4.1
2025-09-30,C003,Generic - Home & Garden,SEARCH,3826,157,92.06,6,1079.73,4.11,0.59,15.34,11.73
2025-09-30,C004,Shopping - All Products,SHOPPING,5266,101,50.78,1,92.16,1.92,0.5,50.78,1.81
2025-09-30,C005,Display - Retargeting,DISPLAY,13604,60,12.62,0,0.0,0.45,0.21,12.62,0.0
2025-09-30,C006,YouTube - Brand Awareness,VIDEO,14368,147,17.66,0,0.0,1.03,0.12,17.66,0.0
2025-10-01,C001,Brand - Olist,SEARCH,5575,164,147.25,3,533.63,2.95,0.9,49.08,3.62
2025-10-01,C002,Generic - Electronics,SEARCH,5668,220,235.03,5,760.28,3.89,1.07,47.01,3.23
2025-10-01,C003,Generic - Home & Garden,SEARCH,3366,135,88.1,3,427.75,4.03,0.65,29.37,4.86
2025-10-01,C004,Shopping - All Products,SHOPPING,5498,102,57.64,2,170.68,1.86,0.57,28.82,2.96
2025-10-01,C005,Display - Retargeting,DISPLAY,17528,76,15.82,0,0.0,0.43,0.21,15.82,0.0
2025-10-01,C006,YouTube - Brand Awareness,VIDEO,15013,154,19.35,0,0.0,1.03,0.13,19.35,0.0
2025-10-02,C001,Brand - Olist,SEARCH,4725,183,138.47,4,537.29,3.88,0.76,34.62,3.88
2025-10-02,C002,Generic - Electronics,SEARCH,3755,147,146.23,4,360.49,3.93,0.99,36.56,2.47
2025-10-02,C003,Generic - Home & Garden,SEARCH,4908,191,169.91,6,848.72,3.91,0.89,28.32,5.0
2025-10-02,C004,Shopping - All Products,SHOPPING,7804,155,64.06,4,323.54,1.99,0.41,16.02,5.05
2025-10-02,C005,Display - Retargeting,DISPLAY,23943,120,33.93,0,0.0,0.5,0.28,33.93,0.0
2025-10-02,C006,YouTube - Brand Awareness,VIDEO,11493,119,19.67,0,0.0,1.04,0.17,19.67,0.0
2025-10-03,C001,Brand - Olist,SEARCH,4822,157,144.59,5,852.18,3.26,0.92,28.92,5.89
2025-10-03,C002,Generic - Electronics,SEARCH,5059,169,187.69,6,487.74,3.35,1.11,31.28,2.6
2025-10-03,C003,Generic - Home & Garden,SEARCH,4957,188,185.44,3,240.17,3.8,0.99,61.81,1.3
2025-10-03,C004,Shopping - All Products,SHOPPING,7473,121,71.5,2,180.79,1.62,0.59,35.75,2.53
2025-10-03,C005,Display - Retargeting,DISPLAY,19251,91,15.8,0,0.0,0.48,0.17,15.8,0.0
2025-10-03,C006,YouTube - Brand Awareness,VIDEO,11752,143,28.35,0,0.0,1.22,0.2,28.35,0.0
2025-10-04,C001,Brand - Olist,SEARCH,4720,178,111.73,6,995.44,3.77,0.63,18.62,8.91
2025-10-04,C002,Generic - Electronics,SEARCH,5327,204,144.54,5,578.66,3.84,0.71,28.91,4.0
2025-10-04,C003,Generic - Home & Garden,SEARCH,5791,196,193.92,5,1088.39,3.38,0.99,38.78,5.61
2025-10-04,C004,Shopping - All Products,SHOPPING,7985,152,50.47,2,453.48,1.91,0.33,25.23,8.99
2025-10-04,C005,Display - Retargeting,DISPLAY,17403,91,29.08,0,0.0,0.53,0.32,29.08,0.0
2025-10-04,C006,YouTube - Brand Awareness,VIDEO,16452,199,32.25,0,0.0,1.21,0.16,32.25,0.0
2025-10-05,C001,Brand - Olist,SEARCH,4333,181,135.73,4,406.89,4.2,0.75,33.93,3.0
2025-10-05,C002,Generic - Electronics,SEARCH,3671,117,69.66,2,229.12,3.19,0.6,34.83,3.29
2025-10-05,C003,Generic - Home & Garden,SEARCH,3589,103,73.81,4,915.38,2.89,0.72,18.45,12.4
2025-10-05,C004,Shopping - All Products,SHOPPING,9314,162,61.32,4,367.48,1.74,0.38,15.33,5.99
2025-10-05,C005,Display - Retargeting,DISPLAY,19646,88,18.19,0,0.0,0.45,0.21,18.19,0.0
2025-10-05,C006,YouTube - Brand Awareness,VIDEO,14865,204,33.48,0,0.0,1.38,0.16,33.48,0.0
2025-10-06,C001,Brand - Olist,SEARCH,4233,141,149.81,4,585.64,3.35,1.06,37.45,3.91
2025-10-06,C002,Generic - Electronics,SEARCH,3736,149,138.59,4,331.76,3.99,0.93,34.65,2.39
2025-10-06,C003,Generic - Home & Garden,SEARCH,4435,144,119.82,2,213.9,3.26,0.83,59.91,1.79
2025-10-06,C004,Shopping - All Products,SHOPPING,5707,101,40.44,2,460.53,1.78,0.4,20.22,11.39
2025-10-06,C005,Display - Retargeting,DISPLAY,19185,89,19.19,0,0.0,0.47,0.22,19.19,0.0
2025-10-06,C006,YouTube - Brand Awareness,VIDEO,9595,109,16.38,0,0.0,1.14,0.15,16.38,0.0
2025-10-07,C001,Brand - Olist,SEARCH,4731,161,158.93,6,538.09,3.42,0.99,26.49,3.39
2025-10-07,C002,Generic - Electronics,SEARCH,3129,108,87.39,4,396.44,3.47,0.81,21.85,4.54
2025-10-07,C003,Generic - Home & Garden,SEARCH,3690,113,120.98,3,293.05,3.07,1.07,40.33,2.42
2025-10-07,C004,Shopping - All Products,SHOPPING,7120,153,62.02,4,699.34,2.16,0.41,15.51,11.28
2025-10-07,C005,Display - Retargeting,DISPLAY,15799,72,18.97,0,0.0,0.46,0.26,18.97,0.0
2025-10-07,C006,YouTube - Brand Awareness,VIDEO,9708,102,15.69,0,0.0,1.05,0.15,15.69,0.0
2025-10-08,C001,Brand - Olist,SEARCH,4525,179,149.36,4,761.72,3.97,0.83,37.34,5.1
2025-10-08,C002,Generic - Electronics,SEARCH,3468,128,133.95,5,639.85,3.71,1.05,26.79,4.78
2025-10-08,C003,Generic - Home & Garden,SEARCH,4964,170,150.27,6,1407.76,3.43,0.88,25.05,9.37
2025-10-08,C004,Shopping - All Products,SHOPPING,7370,134,45.75,2,469.24,1.82,0.34,22.88,10.26
2025-10-08,C005,Display - Retargeting,DISPLAY,20949,110,28.52,1,186.75,0.53,0.26,28.52,6.55
2025-10-08,C006,YouTube - Brand Awareness,VIDEO,18474,225,38.38,0,0.0,1.22,0.17,38.38,0.0
2025-10-09,C001,Brand - Olist,SEARCH,5543,214,148.34,8,742.81,3.88,0.69,18.54,5.01
2025-10-09,C002,Generic - Electronics,SEARCH,5993,192,183.33,7,680.79,3.21,0.95,26.19,3.71
2025-10-09,C003,Generic - Home & Garden,SEARCH,4743,161,120.68,3,605.5,3.4,0.75,40.23,5.02
2025-10-09,C004,Shopping - All Products,SHOPPING,9791,219,121.9,4,671.59,2.24,0.56,30.48,5.51
2025-10-09,C005,Display - Retargeting,DISPLAY,13821,81,15.4,0,0.0,0.59,0.19,15.4,0.0
2025-10-09,C006,YouTube - Brand Awareness,VIDEO,11274,110,18.87,0,0.0,0.98,0.17,18.87,0.0
2025-10-10,C001,Brand - Olist,SEARCH,3635,149,122.32,4,730.97,4.1,0.82,30.58,5.98
2025-10-10,C002,Generic - Electronics,SEARCH,4187,128,111.61,3,583.01,3.08,0.87,37.2,5.22
2025-10-10,C003,Generic - Home & Garden,SEARCH,5292,151,114.27,2,240.21,2.86,0.76,57.13,2.1
2025-10-10,C004,Shopping - All Products,SHOPPING,5555,133,69.12,1,202.28,2.4,0.52,69.12,2.93
2025-10-10,C005,Display - Retargeting,DISPLAY,18306,102,32.62,0,0.0,0.56,0.32,32.62,0.0
2025-10-10,C006,YouTube - Brand Awareness,VIDEO,18147,224,37.58,0,0.0,1.24,0.17,37.58,0.0
2025-10-11,C001,Brand - Olist,SEARCH,5969,219,140.15,4,681.78,3.68,0.64,35.04,4.86
2025-10-11,C002,Generic - Electronics,SEARCH,3828,141,102.95,5,794.22,3.69,0.73,20.59,7.71
2025-10-11,C003,Generic - Home & Garden,SEARCH,3840,142,159.95,2,165.88,3.71,1.13,79.97,1.04
2025-10-11,C004,Shopping - All Products,SHOPPING,6780,119,64.56,2,270.72,1.76,0.54,32.28,4.19
2025-10-11,C005,Display - Retargeting,DISPLAY,15993,93,23.23,0,0.0,0.58,0.25,23.23,0.0
2025-10-11,C006,YouTube - Brand Awareness,VIDEO,13274,149,24.29,0,0.0,1.12,0.16,24.29,0.0
2025-10-12,C001,Brand - Olist,SEARCH,4375,147,135.33,2,242.84,3.38,0.92,67.67,1.79
2025-10-12,C002,Generic - Electronics,SEARCH,3877,135,109.1,3,543.19,3.5,0.81,36.37,4.98
2025-10-12,C003,Generic - Home & Garden,SEARCH,5843,238,263.51,9,1078.83,4.07,1.11,29.28,4.09
2025-10-12,C004,Shopping - All Products,SHOPPING,6220,99,50.57,1,188.28,1.61,0.51,50.57,3.72
2025-10-12,C005,Display - Retargeting,DISPLAY,21809,127,34.77,0,0.0,0.59,0.27,34.77,0.0
2025-10-12,C006,YouTube - Brand Awareness,VIDEO,14617,167,16.68,0,0.0,1.14,0.1,16.68,0.0
2025-10-13,C001,Brand - Olist,SEARCH,3446,121,93.02,3,303.12,3.53,0.77,31.01,3.26
2025-10-13,C002,Generic - Electronics,SEARCH,2842,109,62.2,3,741.34,3.86,0.57,20.73,11.92
2025-10-13,C003,Generic - Home & Garden,SEARCH,2792,100,76.27,2,248.57,3.62,0.76,38.13,3.26
2025-10-13,C004,Shopping - All Products,SHOPPING,7384,140,42.6,3,369.72,1.9,0.3,14.2,8.68
2025-10-13,C005,Display - Retargeting,DISPLAY,14579,59,15.58,0,0.0,0.41,0.26,15.58,0.0
2025-10-13,C006,YouTube - Brand Awareness,VIDEO,8583,90,10.37,0,0.0,1.06,0.12,10.37,0.0
2025-10-14,C001,Brand - Olist,SEARCH,2975,108,98.09,4,459.77,3.64,0.91,24.52,4.69
2025-10-14,C002,Generic - Electronics,SEARCH,2897,108,86.44,2,265.17,3.74,0.8,43.22,3.07
2025-10-14,C003,Generic - Home & Garden,SEARCH,4280,130,109.3,3,736.71,3.04,0.84,36.43,6.74
2025-10-14,C004,Shopping - All Products,SHOPPING,4654,109,54.32,2,314.3,2.36,0.5,27.16,5.79
2025-10-14,C005,Display - Retargeting,DISPLAY,19641,113,24.5,0,0.0,0.58,0.22,24.5,0.0
2025-10-14,C006,YouTube - Brand Awareness,VIDEO,10720,136,24.39,0,0.0,1.27,0.18,24.39,0.0
2025-10-15,C001,Brand - Olist,SEARCH,6401,234,145.35,7,866.78,3.66,0.62,20.76,5.96
2025-10-15,C002,Generic - Electronics,SEARCH,4235,160,144.84,3,545.35,3.8,0.91,48.28,3.77
2025-10-15,C003,Generic - Home & Garden,SEARCH,4831,175,134.41,6,745.11,3.64,0.77,22.4,5.54
2025-10-15,C004,Shopping - All Products,SHOPPING,7042,149,79.58,3,440.33,2.13,0.53,26.53,5.53
2025-10-15,C005,Display - Retargeting,DISPLAY,18738,84,17.01,0,0.0,0.45,0.2,17.01,0.0
2025-10-15,C006,YouTube - Brand Awareness,VIDEO,17940,246,49.25,1,106.87,1.37,0.2,49.25,2.17
2025-10-16,C001,Brand - Olist,SEARCH,3564,138,88.25,4,832.35,3.9,0.64,22.06,9.43
2025-10-16,C002,Generic - Electronics,SEARCH,4237,158,98.07,3,595.65,3.74,0.62,32.69,6.07
2025-10-16,C003,Generic - Home & Garden,SEARCH,4173,120,105.78,4,481.54,2.9,0.88,26.45,4.55
2025-10-16,C004,Shopping - All Products,SHOPPING,7243,148,59.91,4,441.86,2.05,0.4,14.98,7.38
2025-10-16,C005,Display - Retargeting,DISPLAY,14986,69,17.2,0,0.0,0.47,0.25,17.2,0.0
2025-10-16,C006,YouTube - Brand Awareness,VIDEO,10853,126,18.29,0,0.0,1.17,0.15,18.29,0.0
2025-10-17,C001,Brand - Olist,SEARCH,6460,208,127.58,5,668.88,3.22,0.61,25.52,5.24
2025-10-17,C002,Generic - Electronics,SEARCH,3791,129,102.71,3,692.08,3.41,0.8,34.24,6.74
2025-10-17,C003,Generic - Home & Garden,SEARCH,4406,167,160.18,3,428.2,3.8,0.96,53.39,2.67
2025-10-17,C004,Shopping - All Products,SHOPPING,8442,158,60.47,4,619.41,1.88,0.38,15.12,10.24
2025-10-17,C005,Display - Retargeting,DISPLAY,21502,107,35.06,0,0.0,0.5,0.33,35.06,0.0
2025-10-17,C006,YouTube - Brand Awareness,VIDEO,16977,172,21.27,0,0.0,1.01,0.12,21.27,0.0
2025-10-18,C001,Brand - Olist,SEARCH,5163,190,155.41,3,730.25,3.68,0.82,51.8,4.7
2025-10-18,C002,Generic - Electronics,SEARCH,5750,211,165.26,5,962.34,3.68,0.78,33.05,5.82
2025-10-18,C003,Generic - Home & Garden,SEARCH,5401,180,172.78,3,469.82,3.34,0.96,57.59,2.72
2025-10-18,C004,Shopping - All Products,SHOPPING,9241,188,97.8,6,535.71,2.04,0.52,16.3,5.48
2025-10-18,C005,Display - Retargeting,DISPLAY,19892,83,16.85,0,0.0,0.42,0.2,16.85,0.0
2025-10-18,C006,YouTube - Brand Awareness,VIDEO,19021,213,36.67,0,0.0,1.12,0.17,36.67,0.0
2025-10-19,C001,Brand - Olist,SEARCH,3500,135,140.32,5,1172.18,3.87,1.04,28.06,8.35
2025-10-19,C002,Generic - Electronics,SEARCH,5071,185,219.77,4,444.29,3.65,1.19,54.94,2.02
2025-10-19,C003,Generic - Home & Garden,SEARCH,6187,237,155.91,8,1796.71,3.84,0.66,19.49,11.52
2025-10-19,C004,Shopping - All Products,SHOPPING,5831,116,62.07,3,657.12,2.0,0.54,20.69,10.59
2025-10-19,C005,Display - Retargeting,DISPLAY,18492,105,21.37,0,0.0,0.57,0.2,21.37,0.0
2025-10-19,C006,YouTube - Brand Awareness,VIDEO,13919,187,32.46,0,0.0,1.35,0.17,32.46,0.0
2025-10-20,C001,Brand - Olist,SEARCH,3232,118,115.24,3,608.5,3.68,0.98,38.41,5.28
2025-10-20,C002,Generic - Electronics,SEARCH,4441,184,133.03,5,1248.85,4.15,0.72,26.61,9.39
2025-10-20,C003,Generic - Home & Garden,SEARCH,3282,115,92.11,2,176.19,3.53,0.8,46.05,1.91
2025-10-20,C004,Shopping - All Products,SHOPPING,6678,124,46.17,1,241.58,1.87,0.37,46.17,5.23
