contact_id,sessions,engaged_sessions,page_views,is_first_visit,is_won
HS_042038,11,7,44,1,0
HS_042039,6,4,24,1,0
HS_042040,10,2,50,1,1
HS_042041,3,0,9,1,0
HS_042042,11,8,33,1,0
HS_042043,4,1,8,0,0
HS_042044,8,4,24,1,0
HS_042045,5,3,15,1,0
HS_042046,12,3,72,1,1
HS_042047,6,3,18,1,0
HS_042048,10,8,30,1,0
HS_042049,4,2,8,1,0
HS_042050,6,2,18,1,1
HS_042051,3,2,12,1,0
HS_042052,10,1,20,1,0
HS_042053,12,3,60,0,1
HS_042054,1,0,4,1,0
HS_042055,6,1,18,1,0
HS_042056,14,2,42,1,1
HS_042057,13,4,39,0,0
HS_042058,1,0,7,1,0
HS_042059,10,4,70,1,0
HS_042060,12,2,48,1,0
HS_042061,3,2,6,1,1
HS_042062,12,8,72,1,0
HS_042063,8,2,56,1,0
HS_042064,7,3,28,0,1
HS_042065,8,6,40,1,0
HS_042066,10,8,60,1,0
HS_042067,10,1,50,1,1
HS_042068,2,1,6,1,1
HS_042069,10,2,60,1,1
HS_042070,7,0,14,1,0
HS_042071,14,2,28,1,1
HS_042073,4,2,24,1,0
HS_042074,1,0,6,1,0
HS_042075,11,2,33,1,0
HS_042077,3,1,15,1,1
HS_042078,5,2,20,0,1
HS_042080,14,10,28,1,1
HS_042081,10,6,40,1,1
HS_042082,8,3,56,1,0
HS_042083,2,0,6,1,0
HS_042084,2,0,8,1,1
HS_042085,8,6,56,1,0
HS_042086,14,4,42,1,0
HS_042087,9,2,27,1,1
HS_042089,10,6,70,1,1
HS_042090,13,2,65,1,0
HS_042091,13,4,78,1,1
HS_042092,1,0,4,0,1
HS_042093,14,6,56,0,0
HS_042094,2,0,12,0,0
HS_042095,4,0,16,1,0
HS_042096,12,5,24,1,0
HS_042097,3,1,6,0,0
HS_042098,1,0,6,0,1
HS_042099,4,1,12,0,0
HS_042100,11,5,22,1,1
HS_042101,13,1,26,1,0
HS_042102,11,2,66,1,0
HS_042103,2,0,6,1,1
HS_042104,10,4,70,1,0
HS_042106,5,3,25,1,1
HS_042107,1,0,5,1,0
HS_042108,14,8,84,1,1
HS_042109,8,3,48,1,0
HS_042110,10,7,70,0,0
HS_042111,2,0,10,0,1
HS_042112,11,5,66,0,1
HS_042114,3,1,18,1,0
HS_042115,3,0,18,1,1
HS_042116,4,0,16,1,1
HS_042117,7,2,21,1,0
HS_042118,13,2,26,0,0
HS_042119,9,1,54,1,0
HS_042120,3,1,12,0,0
HS_042121,1,0,4,0,0
HS_042122,11,2,66,0,1
HS_042123,10,7,60,1,1
HS_042124,1,0,7,1,0
HS_042125,12,4,48,1,0
HS_042126,11,5,44,0,1
HS_042127,6,4,42,0,0
HS_042128,5,3,25,1,0
HS_042129,10,3,50,1,1
HS_042130,7,2,35,1,1
HS_042131,7,4,42,1,1
HS_042132,3,1,9,0,1
HS_042133,7,4,35,0,1
HS_042134,9,1,27,1,0
HS_042135,8,5,24,1,0
HS_042136,3,2,18,1,1
HS_042137,10,8,70,1,0
HS_042138,5,2,15,1,0
HS_042139,13,7,52,1,0
HS_042140,13,4,91,1,0
HS_042141,14,3,84,1,0
HS_042142,8,1,24,1,0
HS_042143,2,1,4,1,0
HS_042145,14,7,56,1,1
HS_042147,14,5,42,0,1
HS_042148,7,5,42,0,1
HS_042149,11,2,33,1,0
HS_042150,10,5,40,1,0
HS_042151,10,7,70,1,0
HS_042152,7,1,21,1,1
HS_042153,11,2,55,0,1
HS_042154,12,1,72,1,0
HS_042155,14,11,56,1,1
HS_042156,13,8,78,1,1
HS_042157,8,1,56,1,0
HS_042158,1,0,4,1,1
HS_042159,8,2,32,1,1
HS_042160,14,2,98,0,0
HS_042161,1,0,7,1,0
HS_042162,3,0,18,0,1
HS_042163,9,6,27,1,1
HS_042164,4,3,28,1,0
HS_042165,10,5,40,0,1
HS_042166,13,11,52,1,0
HS_042167,9,1,27,1,0
HS_042168,1,0,5,0,0
HS_042169,8,1,56,0,1
HS_042170,3,1,12,1,1
HS_042171,11,8,66,0,1
HS_042172,7,3,28,1,1
HS_042173,2,1,14,1,1
HS_042174,13,2,52,1,0
HS_042175,7,6,28,1,1
HS_042176,7,1,28,1,1
HS_042177,9,7,63,1,0
HS_042178,2,1,8,1,0
HS_042179,8,2,24,0,1
HS_042180,5,3,35,1,0
HS_042181,10,1,60,1,0
HS_042182,9,6,36,1,1
HS_042183,8,3,16,1,1
HS_042184,3,0,12,1,0
HS_042185,3,2,12,1,0
HS_042186,11,7,44,1,1
HS_042187,12,2,60,1,1
HS_042188,10,5,70,0,1
HS_042189,8,2,40,1,1
HS_042190,9,6,18,1,1
HS_042191,2,1,4,0,1
HS_042192,3,0,21,1,0
HS_042193,14,4,98,1,0
HS_042194,14,9,98,1,1
HS_042195,8,5,16,1,0
HS_042196,2,0,6,0,0
HS_042197,8,3,24,1,0
HS_042198,5,2,35,1,1
HS_042199,6,1,30,0,1
HS_042200,14,8,98,1,0
HS_042201,10,3,60,0,1
HS_042202,12,5,60,0,0
HS_042203,4,0,20,1,1
HS_042204,3,1,18,1,1
HS_042205,8,6,48,1,1
HS_042206,9,5,54,1,0
HS_042207,13,7,39,0,0
HS_042208,8,5,48,1,0
HS_042209,9,2,63,1,1
HS_042210,1,0,4,1,1
HS_042211,5,3,15,0,1
HS_042212,12,9,36,1,0
HS_042213,7,3,21,0,1
HS_042214,8,2,40,0,0
HS_042215,14,10,56,1,0
HS_042217,11,3,55,1,1
HS_042218,2,1,10,1,0
HS_042219,12,5,60,0,0
HS_042220,11,1,55,0,0
HS_042221,14,10,56,1,0
HS_042222,4,2,20,1,0
HS_042223,7,2,14,0,1
HS_042224,5,2,30,0,0
HS_042225,1,0,5,1,0
HS_042226,13,3,52,1,0
HS_042227,14,2,98,1,1
HS_042228,2,1,4,1,1
HS_042229,5,2,25,1,1
HS_042230,6,4,42,1,1
HS_042231,1,0,7,1,0
HS_042232,12,6,72,1,1
HS_042233,3,0,12,1,0
HS_042234,6,4,30,1,0
HS_042236,6,1,18,1,1
HS_042237,7,1,42,0,0
HS_042238,10,4,50,1,0
HS_042239,12,8,72,1,1
HS_042240,14,3,98,1,1
HS_042241,14,4,70,1,0
HS_042242,3,1,18,1,1
HS_042243,1,0,3,1,1
HS_042244,13,9,65,0,1
HS_042245,7,2,35,1,1
HS_042246,12,3,60,1,1
HS_042247,11,9,66,1,1
HS_042248,3,1,21,1,1
HS_042249,5,1,35,0,1
HS_042250,4,0,28,1,1
HS_042251,12,1,60,1,0
HS_042252,1,0,4,1,1
HS_042253,12,8,24,0,0
HS_042254,7,2,35,1,0
HS_042255,14,12,98,0,1
HS_042256,13,4,91,1,0
HS_042257,4,0,8,1,1
HS_042258,1,0,3,0,0
HS_042259,11,5,33,0,1
HS_042261,6,5,12,0,1
HS_042262,4,3,12,1,1
HS_042263,13,3,78,0,0
HS_042264,4,2,8,0,1
HS_042265,2,1,14,1,0
HS_042266,1,0,6,1,0
HS_042267,3,1,21,0,0
HS_042268,10,1,20,1,1
HS_042269,5,0,25,1,0
HS_042270,12,5,60,0,1
HS_042271,9,4,63,1,0
HS_042272,14,1,42,1,0
HS_042273,7,6,49,0,1
HS_042274,4,1,24,0,1
HS_042275,8,5,16,1,1
HS_042276,12,7,24,1,0
HS_042277,4,2,8,1,1
HS_042278,6,2,12,1,1
HS_042279,12,9,48,1,0
HS_042281,1,0,3,1,1
HS_042282,14,12,84,1,1
HS_042283,6,0,36,0,1
HS_042284,10,1,60,0,0
HS_042285,5,3,30,0,1
HS_042286,14,8,56,1,1
HS_042287,2,1,10,1,0
HS_042288,1,0,4,1,1
HS_042289,13,6,52,1,1
HS_042290,6,0,42,0,1
HS_042291,11,8,22,1,1
HS_042292,2,1,12,1,0
HS_042293,9,1,27,0,1
HS_042294,9,2,63,0,1
HS_042295,1,0,4,0,0
HS_042296,5,0,25,1,1
HS_042297,8,6,48,1,1
HS_042298,4,2,12,0,0
HS_042299,3,1,18,1,1
HS_042300,5,4,20,1,1
HS_042301,5,4,20,1,0
HS_042302,8,6,24,0,1
HS_042303,6,2,24,1,1
HS_042305,2,1,8,0,0
HS_042306,11,5,22,1,0
HS_042307,1,0,7,1,0
HS_042308,13,5,78,1,0
HS_042309,3,0,21,1,1
HS_042310,2,0,4,1,0
HS_042311,4,2,28,0,1
HS_042312,3,2,15,0,1
HS_042313,9,2,45,0,0
HS_042314,5,2,20,0,1
HS_042315,4,1,20,0,1
HS_042316,10,4,70,1,1
HS_042317,9,1,18,1,0
HS_042318,4,2,12,1,0
HS_042319,6,3,42,1,0
HS_042320,14,4,56,0,0
HS_042321,10,6,20,1,1
HS_042322,1,0,5,0,0
HS_042323,13,5,52,1,0
HS_042324,2,1,14,1,1
HS_042325,4,3,20,1,0
HS_042326,9,1,27,1,0
HS_042327,6,5,18,1,1
HS_042328,6,1,12,1,1
HS_042329,11,2,66,1,0
HS_042330,9,7,54,1,0
HS_042331,12,8,48,1,0
HS_042332,4,1,8,1,1
HS_042333,3,1,21,1,1
HS_042334,7,2,14,0,0
HS_042335,12,3,48,1,0
HS_042336,7,1,28,1,1
HS_042337,9,1,27,1,1
HS_042338,6,3,24,1,1
HS_042339,2,1,10,0,0
HS_042340,6,4,12,1,1
HS_042341,8,1,56,1,1
HS_042342,6,3,42,0,1
HS_042343,9,7,36,1,1
HS_042344,4,3,16,0,0
HS_042345,3,1,21,1,0
HS_042346,11,2,44,0,0
HS_042347,5,1,15,0,0
HS_042348,3,1,15,0,1
HS_042349,11,6,33,1,0
HS_042350,12,10,48,1,0
HS_042351,2,1,14,0,1
HS_042352,2,0,4,1,0
HS_042353,4,1,20,1,0
HS_042354,3,0,6,1,0
HS_042355,9,0,27,0,1
HS_042356,14,6,56,1,0
HS_042357,7,1,21,1,0
HS_042358,6,1,30,1,0
HS_042359,10,8,70,1,1
HS_042360,12,8,36,1,0
HS_042361,8,3,16,0,1
HS_042362,9,7,45,0,0
HS_042363,3,0,21,1,0
HS_042364,12,4,36,0,1
HS_042365,10,3,40,1,0
HS_042366,7,6,28,1,0
HS_042367,9,7,54,0,1
HS_042368,1,0,3,1,0
HS_042369,10,4,40,1,1
HS_042370,9,8,63,1,0
HS_042371,14,3,42,1,1
HS_042372,7,2,49,1,1
HS_042373,10,6,30,1,0
HS_042374,14,9,56,0,1
HS_042375,4,2,20,1,0
HS_042376,13,11,65,1,1
HS_042377,11,3,66,1,0
HS_042378,12,6,36,0,1
HS_042379,6,4,18,1,1
HS_042380,11,3,33,1,0
HS_042381,11,8,44,1,0
HS_042382,6,3,24,1,0
HS_042383,6,2,18,1,1
HS_042384,2,1,12,1,0
HS_042385,5,4,30,1,1
HS_042386,7,6,21,0,0
HS_042387,6,1,12,1,0
HS_042388,3,2,21,0,1
HS_042389,11,1,55,1,1
HS_042390,12,1,24,1,1
HS_042391,5,2,35,0,1
HS_042393,13,6,39,1,1
HS_042394,8,3,48,0,1
HS_042395,11,3,33,0,0
HS_042396,5,2,25,1,1
HS_042397,12,1,36,1,1
HS_042398,10,4,20,0,1
HS_042399,3,1,6,0,1
HS_042400,9,2,45,1,0
HS_042401,11,5,22,0,0
HS_042402,3,1,9,1,0
HS_042403,2,1,12,0,1
HS_042404,6,2,36,0,0
HS_042405,8,2,32,1,0
HS_042406,6,1,18,1,1
HS_042407,1,0,4,1,1
HS_042408,8,3,48,1,0
HS_042409,1,0,3,0,1
HS_042410,9,4,54,1,0
HS_042411,8,4,48,0,1
HS_042412,6,1,36,1,1
HS_042413,2,0,8,0,0
HS_042414,13,8,91,0,0
HS_042415,9,3,54,0,0
HS_042416,8,3,16,0,0
HS_042417,13,7,65,0,0
HS_042418,4,1,8,1,1
HS_042419,2,1,8,1,0
HS_042420,13,4,26,0,1
HS_042421,14,9,84,0,1
HS_042422,6,2,36,1,1
HS_042423,1,0,7,1,0
HS_042424,7,2,49,1,0
HS_042425,1,0,2,1,1
HS_042427,13,2,78,0,1
HS_042428,6,2,42,1,0
HS_042429,5,2,30,0,1
HS_042430,12,7,24,0,0
HS_042431,10,2,40,1,0
HS_042432,14,4,98,1,1
HS_042433,3,0,12,0,1
HS_042434,6,4,24,1,0
HS_042435,4,3,20,1,0
HS_042436,14,4,98,1,0
HS_042437,12,5,48,0,1
HS_042439,6,3,36,1,0
HS_042440,4,0,16,1,0
HS_042441,1,0,5,1,0
HS_042442,5,2,30,1,0
HS_042443,8,4,16,1,1
HS_042444,6,0,30,1,0
HS_042445,10,1,40,1,1
HS_042446,9,7,63,1,0
HS_042447,4,3,20,1,1
HS_042448,10,1,60,1,0
HS_042449,9,4,54,1,1
HS_042450,8,1,56,1,0
HS_042451,3,2,12,1,1
HS_042452,14,1,84,1,1
HS_042453,6,3,42,0,1
HS_042454,4,2,16,0,0
HS_042455,1,0,4,0,1
HS_042456,9,5,18,0,0
HS_042457,4,3,8,1,1
HS_042458,11,1,77,1,0
HS_042459,14,9,28,1,0
HS_042460,5,1,35,1,0
HS_042461,3,0,18,1,0
HS_042462,4,2,8,1,0
HS_042463,13,10,26,1,0
HS_042464,9,2,45,1,1
HS_042465,7,6,35,1,1
HS_042466,8,1,48,1,0
HS_042467,3,2,6,1,0
HS_042468,3,0,15,0,1
HS_042469,14,3,42,1,0
HS_042470,7,6,21,1,1
HS_042471,8,2,24,0,1
HS_042472,14,1,98,1,1
HS_042473,5,4,10,1,1
HS_042474,1,0,6,1,1
HS_042475,3,2,18,1,0
HS_042476,5,4,15,0,0
HS_042477,3,0,15,1,0
HS_042478,14,8,56,0,1
HS_042479,1,0,7,1,0
HS_042480,7,6,35,1,1
HS_042481,1,0,5,0,0
HS_042482,10,1,30,1,0
HS_042484,13,4,65,1,0
HS_042485,6,3,18,1,1
HS_042486,6,4,12,1,1
HS_042487,14,4,28,0,1
HS_042488,7,0,42,1,1
HS_042489,12,2,60,1,1
HS_042490,11,4,33,1,1
HS_042491,1,0,3,1,0
HS_042492,11,1,55,0,0
HS_042493,3,1,15,1,0
HS_042494,12,7,24,0,1
HS_042495,9,6,36,1,0
HS_042496,2,1,4,1,0
HS_042497,14,6,42,1,1
HS_042498,5,0,20,0,0
HS_042499,3,0,15,0,1
HS_042500,12,7,60,0,1
HS_042501,12,5,60,1,1
HS_042502,13,4,91,1,1
HS_042503,5,1,30,0,1
HS_042504,7,0,42,1,1
HS_042505,1,0,4,1,0
HS_042506,3,2,18,0,1
HS_042507,11,4,66,1,1
HS_042508,13,8,26,1,0
HS_042509,6,0,30,1,0
HS_042510,7,5,28,1,0
HS_042511,10,8,20,1,1
HS_042512,3,0,12,0,0
HS_042513,4,2,20,1,1
HS_042514,6,2,24,1,0
HS_042516,5,3,20,1,0
HS_042517,11,5,66,0,0
HS_042518,9,1,36,1,1
HS_042519,13,10,78,1,0
HS_042520,12,2,72,1,0
HS_042521,1,0,5,0,1
HS_042523,13,11,91,0,1
HS_042524,5,2,20,0,1
HS_042525,11,8,66,0,1
HS_042526,1,0,6,1,1
HS_042527,8,6,24,1,1
HS_042528,7,3,42,0,1
HS_042529,5,2,30,1,0
HS_042530,6,5,24,0,0
HS_042531,4,3,20,1,0
HS_042532,9,3,45,1,1
HS_042533,14,12,70,0,1
HS_042534,3,0,12,1,0
HS_042535,2,0,4,0,1
HS_042536,7,3,42,0,1
HS_042537,13,9,52,1,1
HS_042538,2,0,6,0,1
HS_042539,13,2,65,1,1
HS_042540,6,4,24,1,0
HS_042541,11,9,77,1,0
HS_042542,8,5,56,1,1
HS_042543,3,2,9,1,1
HS_042544,3,2,9,1,1
HS_042545,3,0,9,1,0
HS_042546,1,0,7,1,0
HS_042547,9,6,27,0,0
HS_042548,5,3,20,1,1
HS_042549,9,6,63,1,1
HS_042550,5,3,10,1,1
HS_042551,7,3,28,0,1
HS_042552,1,0,7,0,0
HS_042553,9,6,18,1,0
HS_042554,1,0,2,1,1
HS_042555,4,2,12,0,0
HS_042556,7,3,28,1,1
HS_042557,11,2,77,1,1
HS_042558,12,5,72,1,0
HS_042559,9,4,54,1,0
HS_042560,1,0,6,1,0
HS_042561,12,5,48,1,0
HS_042562,14,8,28,1,1
HS_042563,13,8,39,1,1
HS_042564,11,7,66,1,1
HS_042565,13,9,78,1,1
HS_042566,6,4,30,1,0
HS_042567,11,6,77,1,1
HS_042568,10,1,30,0,1
HS_042569,11,4,77,0,0
HS_042570,5,0,10,1,1
HS_042571,3,1,18,1,1
HS_042572,10,8,60,1,1
HS_042573,2,1,12,1,1
HS_042574,1,0,2,0,1
HS_042575,2,1,10,1,0
HS_042576,12,8,84,1,1
HS_042577,13,7,52,1,1
HS_042578,4,3,24,1,1
HS_042579,6,2,24,1,0
HS_042580,12,7,24,1,0
HS_042581,5,0,10,0,1
HS_042583,14,2,70,1,1
HS_042584,4,3,20,0,0
HS_042585,8,4,48,1,1
HS_042586,12,8,36,0,0
HS_042587,7,5,35,1,1
HS_042588,14,11,42,1,0
HS_042589,4,0,16,1,1
HS_042590,10,6,70,1,1
HS_042591,13,7,39,0,0
HS_042592,13,7,78,0,0
HS_042593,5,1,10,1,0
HS_042594,12,8,60,0,1
HS_042595,10,3,60,1,1
HS_042596,5,1,35,0,1
HS_042597,3,1,6,1,1
HS_042598,13,3,26,0,1
HS_042599,9,4,63,0,1
HS_042600,11,3,77,0,1
HS_042601,5,3,20,1,0
HS_042602,12,10,48,1,1
HS_042603,13,9,52,0,0
HS_042604,10,4,60,1,1
HS_042605,2,0,14,0,0
HS_042606,13,8,65,1,0
HS_042607,4,3,12,1,0
HS_042608,12,5,60,1,1
HS_042609,4,0,8,0,0
HS_042610,5,0,30,1,1
HS_042611,8,3,32,1,0
HS_042612,5,2,15,0,0
HS_042613,1,0,2,1,0
HS_042614,2,0,10,1,0
HS_042615,3,2,12,1,0
HS_042616,3,0,21,0,0
HS_042617,10,7,70,1,0
HS_042618,6,2,18,0,0
HS_042619,9,5,54,1,0
HS_042620,10,8,20,1,1
HS_042621,1,0,6,1,0
HS_042622,6,1,12,1,0
HS_042623,9,6,63,1,0
HS_042624,4,1,8,1,1
HS_042625,10,8,70,0,0
HS_042626,3,0,15,1,1
HS_042627,13,3,78,0,1
HS_042629,6,5,42,1,0
HS_042630,6,4,36,1,0
HS_042632,13,3,26,1,0
HS_042633,2,1,14,0,0
HS_042634,5,0,25,1,0
HS_042635,1,0,7,1,0
HS_042636,13,3,78,1,1
HS_042637,9,1,27,1,0
HS_042638,9,4,27,1,0
HS_042639,3,1,18,0,1
HS_042640,5,2,25,0,0
HS_042642,3,1,9,1,0
HS_042643,7,4,14,0,1
HS_042644,13,4,78,0,0
HS_042645,1,0,7,0,1
HS_042646,5,3,15,1,0
HS_042647,6,2,12,0,1
HS_042648,14,4,42,1,1
HS_042649,11,7,44,1,0
HS_042650,12,5,36,0,0
HS_042651,14,3,56,0,0
HS_042652,7,4,14,0,1
HS_042653,3,2,6,1,1
HS_042654,7,6,35,1,0
HS_042655,4,1,28,1,1
HS_042656,10,1,50,1,1
HS_042657,11,5,22,1,1
HS_042658,14,1,84,1,0
HS_042659,6,5,36,1,1
HS_042660,5,1,25,1,0
HS_042661,4,3,16,1,1
HS_042662,6,5,18,1,0
HS_042663,13,9,65,0,0
HS_042664,12,2,48,1,1
HS_042665,3,1,6,1,1
HS_042666,3,1,6,0,0
HS_042667,5,3,30,1,1
HS_042668,11,3,66,1,0
HS_042669,5,2,30,0,0
HS_042670,9,5,27,1,0
HS_042671,4,0,8,1,0
HS_042672,5,2,20,1,1
HS_042673,12,4,48,0,0
HS_042674,9,4,36,1,0
HS_042675,4,0,12,1,1
HS_042676,13,4,39,0,0
HS_042677,3,1,6,0,1
HS_042678,7,3,35,0,1
HS_042679,7,1,42,0,0
HS_042680,8,3,56,1,0
HS_042681,4,2,12,1,1
HS_042682,4,0,12,1,1
HS_042683,14,8,84,1,1
HS_042684,14,3,42,0,1
HS_042685,9,7,27,1,1
HS_042686,10,3,30,1,0
HS_042687,7,5,21,1,1
HS_042688,3,1,9,1,0
HS_042689,13,8,78,1,0
HS_042690,9,7,27,1,0
HS_042691,13,10,26,0,0
HS_042692,5,1,35,1,1
HS_042693,4,3,24,1,0
HS_042694,1,0,3,0,0
HS_042695,9,3,27,0,0
HS_042696,6,3,30,1,0
HS_042697,11,9,44,0,1
HS_042698,2,1,4,1,1
HS_042699,13,10,52,1,1
HS_042700,7,5,28,0,1
HS_042701,3,2,18,1,1
HS_042702,6,2,30,1,0
HS_042703,8,3,40,0,1
HS_042704,3,0,12,1,0
HS_042705,13,6,39,1,1
HS_042706,12,1,24,1,1
HS_042707,12,3,36,0,1
HS_042708,5,1,20,1,0
HS_042709,14,10,42,0,0
HS_042710,6,2,42,1,1
HS_042711,1,0,5,1,1
HS_042712,10,7,20,1,1
HS_042714,7,5,49,0,0
HS_042715,4,2,12,0,1
HS_042716,10,2,20,1,1
HS_042717,11,3,66,0,0
HS_042718,7,4,28,1,1
HS_042719,7,1,35,1,0
HS_042720,11,6,33,0,1
HS_042721,5,1,20,1,0
HS_042722,8,4,24,0,1
HS_042723,8,5,48,1,0
HS_042724,5,3,25,1,0
HS_042725,5,3,10,0,1
HS_042726,7,5,28,1,0
HS_042727,6,1,42,1,1
HS_042728,4,3,8,1,0
HS_042729,2,1,12,1,1
HS_042730,8,1,16,1,0
HS_042731,3,1,21,0,1
HS_042732,2,0,4,1,0
HS_042734,12,5,24,1,0
HS_042735,10,6,40,1,1
HS_042736,7,1,21,1,0
HS_042737,10,8,30,1,1
HS_042738,6,3,30,1,0
HS_042739,8,4,56,1,1
HS_042741,13,5,78,1,1
HS_042742,14,8,98,1,1
HS_042743,6,3,36,0,0
HS_042744,7,2,14,1,0
HS_042745,2,0,12,1,0
HS_042746,10,3,30,0,1
HS_042747,14,10,70,1,1
HS_042748,2,1,12,0,1
HS_042749,6,4,36,1,1
HS_042750,9,5,45,1,0
HS_042751,14,1,56,1,0
HS_042753,3,0,18,1,0
HS_042754,11,4,77,0,1
HS_042755,10,2,60,0,0
HS_042756,14,7,70,0,1
HS_042757,14,11,28,1,0
HS_042758,13,8,65,0,0
HS_042759,8,2,24,1,1
HS_042760,5,2,30,0,0
HS_042761,13,1,52,0,0
HS_042762,6,0,24,1,1
HS_042763,6,2,12,1,0
HS_042764,11,7,55,1,0
HS_042765,12,9,48,1,1
HS_042766,10,4,40,1,1
HS_042767,11,2,44,0,0
HS_042769,13,4,91,0,1
HS_042770,3,1,18,1,1
HS_042771,11,6,44,1,0
HS_042772,11,5,22,0,1
HS_042773,5,3,20,1,1
HS_042774,12,1,24,0,0
HS_042775,1,0,7,0,1
HS_042776,2,1,6,0,1
HS_042777,10,2,30,1,1
HS_042778,3,0,9,1,1
HS_042779,4,2,12,0,0
HS_042780,13,8,91,1,0
HS_042781,9,4,27,1,1
HS_042782,1,0,5,0,1
HS_042783,3,1,6,0,0
HS_042784,3,1,15,1,0
HS_042785,13,2,91,1,1
HS_042786,13,9,65,1,1
HS_042787,6,4,24,1,0
HS_042788,5,0,10,0,1
HS_042789,3,1,15,1,0
HS_042790,4,1,24,1,0
HS_042792,11,5,66,1,0
HS_042793,7,3,21,1,1
HS_042794,3,1,12,1,1
HS_042795,9,2,36,1,0
HS_042796,8,3,24,0,0
HS_042797,13,2,52,1,1
HS_042798,2,0,10,1,0
HS_042799,5,0,20,1,1
HS_042800,14,3,28,1,1
HS_042801,4,0,16,1,0
HS_042803,12,1,84,1,0
HS_042804,13,9,65,0,1
HS_042805,5,1,20,1,1
HS_042806,3,1,21,1,0
HS_042807,10,3,40,0,1
HS_042808,11,3,55,1,0
HS_042809,1,0,3,1,0
HS_042810,8,3,40,1,1
HS_042811,9,4,18,0,1
HS_042812,8,3,48,1,0
HS_042813,4,1,16,0,0
HS_042814,12,7,72,1,1
HS_042815,2,0,10,1,1
HS_042816,4,1,28,1,1
HS_042817,14,8,98,1,0
HS_042818,9,1,36,1,1
HS_042819,10,1,40,1,0
HS_042820,9,3,63,0,1
HS_042821,5,1,30,1,0
HS_042822,5,3,35,0,1
HS_042823,10,7,20,1,1
HS_042824,3,0,12,1,1
HS_042825,14,6,84,1,1
HS_042826,6,5,30,1,1
HS_042827,7,2,42,0,1
HS_042828,12,3,72,1,1
HS_042829,10,5,70,1,1
HS_042831,14,6,42,1,1
HS_042832,12,3,72,1,0
HS_042833,9,2,18,0,0
HS_042834,7,4,42,1,0
HS_042836,3,1,12,0,0
HS_042837,12,10,36,0,1
HS_042838,13,4,39,0,0
HS_042839,7,3,21,1,0
HS_042840,13,2,52,1,0
HS_042841,1,0,6,1,0
HS_042842,2,0,12,1,0
HS_042843,4,1,28,0,1
HS_042844,7,3,28,0,1
HS_042845,9,2,54,1,0
HS_042846,5,3,20,1,0
HS_042847,8,6,16,1,1
HS_042849,7,5,42,0,1
HS_042850,5,3,10,1,0
HS_042851,13,7,52,1,0
HS_042852,3,1,18,0,0
HS_042853,3,0,9,1,0
HS_042854,13,9,78,0,0
HS_042855,6,0,18,1,1
HS_042856,10,2,60,1,1
HS_042857,11,4,44,1,0
HS_042858,4,1,12,1,1
HS_042859,3,1,18,1,1
HS_042860,4,2,20,1,1
HS_042861,3,2,9,1,1
HS_042862,13,3,26,0,1
HS_042863,12,3,36,1,0
HS_042864,10,6,60,0,0
HS_042865,11,3,44,1,1
HS_042866,11,4,33,1,0
HS_042867,13,9,52,1,1
HS_042868,12,4,36,1,1
HS_042869,6,1,18,1,0
HS_042870,13,4,91,1,1
HS_042871,7,1,28,0,1
HS_042872,4,2,8,1,0
HS_042873,3,0,21,0,0
HS_042874,3,1,21,1,1
HS_042875,11,9,44,0,0
HS_042876,3,2,6,1,0
HS_042877,9,1,18,1,0
HS_042878,11,7,66,1,1
HS_042879,11,7,44,0,1
HS_042880,14,4,28,1,1
HS_042881,14,2,42,0,0
HS_042882,12,9,60,1,1
HS_042883,3,1,12,1,0
HS_042884,3,1,12,1,0
HS_042885,8,3,56,1,0
HS_042886,4,1,16,1,0
HS_042887,7,2,21,1,0
HS_042888,3,1,6,1,0
HS_042889,8,2,40,1,0
HS_042890,3,1,12,1,1
HS_042891,5,0,35,1,0
HS_042892,1,0,2,1,1
HS_042893,12,7,84,1,1
HS_042894,5,1,20,1,0
HS_042895,6,1,18,1,1
HS_042896,7,3,42,0,0
HS_042897,2,0,8,1,0
HS_042898,2,0,12,1,0
HS_042899,14,11,98,1,1
HS_042900,9,6,27,1,1
HS_042901,10,8,70,1,1
HS_042902,1,0,2,0,0
HS_042903,2,0,6,1,0
HS_042904,2,1,6,1,1
HS_042905,13,8,78,1,1
HS_042906,10,4,40,0,1
HS_042907,7,2,28,0,0
HS_042908,6,2,12,0,0
HS_042909,9,6,54,1,0
HS_042910,11,4,33,1,1
HS_042911,7,0,28,0,0
HS_042912,3,2,15,0,0
HS_042913,3,0,12,1,1
HS_042914,1,0,4,1,0
HS_042915,8,0,32,1,1
HS_042916,1,0,6,1,1
HS_042917,11,5,66,1,0
HS_042918,14,12,28,1,1
HS_042919,2,0,8,1,1
HS_042920,11,7,66,1,0
HS_042921,12,10,36,1,1
HS_042922,7,2,14,1,1
HS_042923,1,0,6,1,1
HS_042924,12,10,24,0,1
HS_042925,4,1,28,1,0
HS_042926,9,6,45,0,0
HS_042927,8,5,48,1,1
HS_042928,11,3,66,0,0
HS_042929,14,3,42,0,1
HS_042930,13,8,26,1,0
HS_042931,8,4,16,1,1
HS_042932,12,5,48,1,0
HS_042933,3,1,15,1,1
HS_042934,5,0,25,1,1
HS_042935,4,0,24,1,1
HS_042936,11,3,55,1,0
HS_042937,12,4,60,1,0
HS_042938,8,5,32,0,1
HS_042939,11,3,66,0,1
HS_042940,7,2,21,1,0
HS_042941,14,7,70,0,0
HS_042942,7,4,14,1,0
HS_042943,10,3,20,0,1
